,timestamp,logNumber,Statistic.recvSeq3,Statistic.recvNum3,Statistic.compute1num3,Statistic.compute2num3,Statistic.dist3,Statistic.distReal3,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1,Statistic.distReal1
169,27533,1,,,,,,,215.0,43.0,24.0,6.0,229.0,2.3064703941345215
170,34681,0,168.0,37.0,24.0,5.0,234.0,2.3064703941345215,,,,,,
171,27583,1,,,,,,,215.0,43.0,24.0,6.0,229.0,2.3064703941345215
172,34731,0,168.0,37.0,24.0,5.0,234.0,2.3064703941345215,,,,,,
173,27633,1,,,,,,,215.0,43.0,24.0,6.0,229.0,2.3064703941345215
174,34781,0,168.0,37.0,24.0,5.0,234.0,2.3064703941345215,,,,,,
175,27683,1,,,,,,,216.0,44.0,25.0,6.0,243.0,2.3091166019439697
176,34831,0,169.0,38.0,24.0,5.0,234.0,2.2970645427703857,,,,,,
177,27733,1,,,,,,,216.0,44.0,25.0,6.0,243.0,2.3091166019439697
178,34881,0,169.0,38.0,24.0,5.0,234.0,2.2970645427703857,,,,,,
179,27783,1,,,,,,,216.0,44.0,25.0,6.0,243.0,2.3091166019439697
180,34931,0,169.0,38.0,24.0,5.0,234.0,2.2970645427703857,,,,,,
181,27833,1,,,,,,,217.0,45.0,26.0,6.0,238.0,2.2939913272857666
182,34981,0,170.0,39.0,25.0,5.0,238.0,2.3009536266326904,,,,,,
183,27883,1,,,,,,,217.0,45.0,26.0,6.0,238.0,2.2939913272857666
184,35031,0,170.0,39.0,25.0,5.0,238.0,2.3009536266326904,,,,,,
185,27933,1,,,,,,,217.0,45.0,26.0,6.0,238.0,2.2939913272857666
186,35081,0,170.0,39.0,25.0,5.0,238.0,2.3009536266326904,,,,,,
187,27983,1,,,,,,,218.0,46.0,27.0,6.0,241.0,2.2736170291900635
188,35131,0,171.0,40.0,26.0,5.0,242.0,2.2767136096954346,,,,,,
189,28033,1,,,,,,,218.0,46.0,27.0,6.0,241.0,2.2736170291900635
190,35181,0,171.0,40.0,26.0,5.0,242.0,2.2767136096954346,,,,,,
191,28083,1,,,,,,,218.0,46.0,27.0,6.0,241.0,2.2736170291900635
192,35231,0,171.0,40.0,26.0,5.0,242.0,2.2767136096954346,,,,,,
193,28133,1,,,,,,,219.0,47.0,28.0,6.0,257.0,2.256990909576416
194,35281,0,172.0,41.0,27.0,5.0,254.0,2.2510316371917725,,,,,,
195,28183,1,,,,,,,219.0,47.0,28.0,6.0,257.0,2.256990909576416
196,28233,1,,,,,,,219.0,47.0,28.0,6.0,257.0,2.256990909576416
197,35331,0,172.0,41.0,27.0,5.0,254.0,2.2510316371917725,,,,,,
198,35381,0,172.0,41.0,27.0,5.0,254.0,2.2510316371917725,,,,,,
199,28283,1,,,,,,,220.0,48.0,29.0,6.0,232.0,2.2491159439086914
200,35431,0,173.0,42.0,28.0,5.0,228.0,2.262683391571045,,,,,,
201,28333,1,,,,,,,220.0,48.0,29.0,6.0,232.0,2.2491159439086914
202,35481,0,173.0,42.0,28.0,5.0,228.0,2.262683391571045,,,,,,
203,28383,1,,,,,,,220.0,48.0,29.0,6.0,232.0,2.2491159439086914
204,35531,0,173.0,42.0,28.0,5.0,228.0,2.262683391571045,,,,,,
205,28433,1,,,,,,,221.0,49.0,30.0,6.0,235.0,2.1207776069641113
206,35581,0,174.0,43.0,29.0,5.0,232.0,2.0874063968658447,,,,,,
207,28483,1,,,,,,,221.0,49.0,30.0,6.0,235.0,2.1207776069641113
208,35631,0,174.0,43.0,29.0,5.0,232.0,2.0874063968658447,,,,,,
209,28533,1,,,,,,,221.0,49.0,30.0,6.0,235.0,2.1207776069641113
210,35681,0,174.0,43.0,29.0,5.0,232.0,2.0874063968658447,,,,,,
211,28583,1,,,,,,,222.0,50.0,31.0,6.0,211.0,2.014606475830078
212,28633,1,,,,,,,222.0,50.0,31.0,6.0,211.0,2.014606475830078
213,35731,0,175.0,44.0,30.0,5.0,214.0,1.9582834243774414,,,,,,
214,35781,0,175.0,44.0,30.0,5.0,214.0,1.9582834243774414,,,,,,
215,28683,1,,,,,,,222.0,50.0,31.0,6.0,211.0,2.014606475830078
216,35831,0,175.0,44.0,30.0,5.0,214.0,1.9582834243774414,,,,,,
217,28733,1,,,,,,,223.0,51.0,32.0,6.0,210.0,1.8620476722717285
218,28783,1,,,,,,,223.0,51.0,32.0,6.0,210.0,1.8620476722717285
219,35881,0,176.0,45.0,31.0,5.0,200.0,1.824065089225769,,,,,,
220,28833,1,,,,,,,223.0,51.0,32.0,6.0,210.0,1.8620476722717285
221,35931,0,176.0,45.0,31.0,5.0,200.0,1.824065089225769,,,,,,
222,35981,0,176.0,45.0,31.0,5.0,200.0,1.824065089225769,,,,,,
223,28883,1,,,,,,,224.0,52.0,33.0,6.0,206.0,1.729802131652832
224,36031,0,177.0,46.0,32.0,5.0,208.0,1.7136191129684448,,,,,,
225,28933,1,,,,,,,224.0,52.0,33.0,6.0,206.0,1.729802131652832
226,36081,0,177.0,46.0,32.0,5.0,208.0,1.7136191129684448,,,,,,
227,28983,1,,,,,,,224.0,52.0,33.0,6.0,206.0,1.729802131652832
228,36131,0,177.0,46.0,32.0,5.0,208.0,1.7136191129684448,,,,,,
229,29033,1,,,,,,,225.0,53.0,34.0,6.0,201.0,1.5960040092468262
230,36181,0,178.0,47.0,33.0,5.0,194.0,1.5812287330627441,,,,,,
231,29083,1,,,,,,,225.0,53.0,34.0,6.0,201.0,1.5960040092468262
232,36231,0,178.0,47.0,33.0,5.0,194.0,1.5812287330627441,,,,,,
233,29133,1,,,,,,,225.0,53.0,34.0,6.0,201.0,1.5960040092468262
234,36281,0,178.0,47.0,33.0,5.0,194.0,1.5812287330627441,,,,,,
235,29183,1,,,,,,,226.0,54.0,35.0,6.0,179.0,1.5895490646362305
236,36331,0,179.0,48.0,34.0,5.0,178.0,1.593793511390686,,,,,,
237,29233,1,,,,,,,226.0,54.0,35.0,6.0,179.0,1.5895490646362305
238,36381,0,179.0,48.0,34.0,5.0,178.0,1.593793511390686,,,,,,
239,29283,1,,,,,,,226.0,54.0,35.0,6.0,179.0,1.5895490646362305
240,36431,0,179.0,48.0,34.0,5.0,178.0,1.593793511390686,,,,,,
241,29333,1,,,,,,,227.0,55.0,36.0,6.0,162.0,1.5686169862747192
242,36481,0,180.0,49.0,35.0,5.0,142.0,1.57394540309906,,,,,,
243,29383,1,,,,,,,227.0,55.0,36.0,6.0,162.0,1.5686169862747192
244,36531,0,180.0,49.0,35.0,5.0,142.0,1.57394540309906,,,,,,
245,29433,1,,,,,,,227.0,55.0,36.0,6.0,162.0,1.5686169862747192
246,36581,0,180.0,49.0,35.0,5.0,142.0,1.57394540309906,,,,,,
247,29483,1,,,,,,,228.0,56.0,37.0,6.0,138.0,1.2608044147491455
248,36631,0,181.0,50.0,36.0,5.0,137.0,1.2397102117538452,,,,,,
249,29533,1,,,,,,,228.0,56.0,37.0,6.0,138.0,1.2608044147491455
250,29583,1,,,,,,,228.0,56.0,37.0,6.0,138.0,1.2608044147491455
251,36681,0,181.0,50.0,36.0,5.0,137.0,1.2397102117538452,,,,,,
252,36731,0,181.0,50.0,36.0,5.0,137.0,1.2397102117538452,,,,,,
253,29633,1,,,,,,,229.0,57.0,38.0,6.0,115.0,1.1932387351989746
254,36781,0,182.0,51.0,37.0,5.0,112.0,1.1556708812713623,,,,,,
255,29683,1,,,,,,,229.0,57.0,38.0,6.0,115.0,1.1932387351989746
256,36831,0,182.0,51.0,37.0,5.0,112.0,1.1556708812713623,,,,,,
257,29733,1,,,,,,,229.0,57.0,38.0,6.0,115.0,1.1932387351989746
258,36881,0,182.0,51.0,37.0,5.0,112.0,1.1556708812713623,,,,,,
259,29783,1,,,,,,,230.0,58.0,39.0,6.0,109.0,1.107297420501709
260,36931,0,183.0,52.0,38.0,5.0,104.0,1.113419532775879,,,,,,
261,29833,1,,,,,,,230.0,58.0,39.0,6.0,109.0,1.107297420501709
262,29883,1,,,,,,,230.0,58.0,39.0,6.0,109.0,1.107297420501709
263,36981,0,183.0,52.0,38.0,5.0,104.0,1.113419532775879,,,,,,
264,37031,0,183.0,52.0,38.0,5.0,104.0,1.113419532775879,,,,,,
265,29933,1,,,,,,,231.0,59.0,40.0,6.0,100.0,1.1091238260269165
266,37081,0,184.0,53.0,39.0,5.0,97.0,1.1048243045806885,,,,,,
267,29983,1,,,,,,,231.0,59.0,40.0,6.0,100.0,1.1091238260269165
268,37131,0,184.0,53.0,39.0,5.0,97.0,1.1048243045806885,,,,,,
269,30033,1,,,,,,,231.0,59.0,40.0,6.0,100.0,1.1091238260269165
270,37181,0,184.0,53.0,39.0,5.0,97.0,1.1048243045806885,,,,,,
271,30083,1,,,,,,,232.0,60.0,41.0,6.0,104.0,1.0961476564407349
272,37231,0,185.0,54.0,40.0,5.0,106.0,1.0995144844055176,,,,,,
273,30133,1,,,,,,,232.0,60.0,41.0,6.0,104.0,1.0961476564407349
274,37281,0,185.0,54.0,40.0,5.0,106.0,1.0995144844055176,,,,,,
275,30183,1,,,,,,,232.0,60.0,41.0,6.0,104.0,1.0961476564407349
276,37331,0,185.0,54.0,40.0,5.0,106.0,1.0995144844055176,,,,,,
277,30233,1,,,,,,,233.0,61.0,42.0,6.0,111.0,1.0995144844055176
278,30283,1,,,,,,,233.0,61.0,42.0,6.0,111.0,1.0995144844055176
279,37381,0,186.0,55.0,41.0,5.0,107.0,1.093034267425537,,,,,,
280,37431,0,186.0,55.0,41.0,5.0,107.0,1.093034267425537,,,,,,
281,30333,1,,,,,,,233.0,61.0,42.0,6.0,111.0,1.0995144844055176
282,37481,0,186.0,55.0,41.0,5.0,107.0,1.093034267425537,,,,,,
283,30383,1,,,,,,,234.0,62.0,43.0,6.0,101.0,1.094641923904419
284,37531,0,187.0,56.0,42.0,5.0,98.0,1.0918450355529785,,,,,,
285,30433,1,,,,,,,234.0,62.0,43.0,6.0,101.0,1.094641923904419
286,30483,1,,,,,,,234.0,62.0,43.0,6.0,101.0,1.094641923904419
287,37581,0,187.0,56.0,42.0,5.0,98.0,1.0918450355529785,,,,,,
288,30533,1,,,,,,,235.0,63.0,44.0,6.0,94.0,1.0603452920913696
289,37631,0,187.0,56.0,42.0,5.0,98.0,1.0918450355529785,,,,,,
290,37681,0,188.0,57.0,43.0,5.0,96.0,1.0574287176132202,,,,,,
291,30583,1,,,,,,,235.0,63.0,44.0,6.0,94.0,1.0603452920913696
292,30633,1,,,,,,,235.0,63.0,44.0,6.0,94.0,1.0603452920913696
293,37731,0,188.0,57.0,43.0,5.0,96.0,1.0574287176132202,,,,,,
294,37781,0,188.0,57.0,43.0,5.0,96.0,1.0574287176132202,,,,,,
295,30683,1,,,,,,,236.0,64.0,45.0,6.0,101.0,1.0611251592636108
296,37831,0,189.0,58.0,44.0,5.0,100.0,1.025039792060852,,,,,,
297,30733,1,,,,,,,236.0,64.0,45.0,6.0,101.0,1.0611251592636108
298,37881,0,189.0,58.0,44.0,5.0,100.0,1.025039792060852,,,,,,
299,30783,1,,,,,,,236.0,64.0,45.0,6.0,101.0,1.0611251592636108
300,37931,0,189.0,58.0,44.0,5.0,100.0,1.025039792060852,,,,,,
301,30833,1,,,,,,,237.0,65.0,46.0,6.0,102.0,1.0372310876846313
302,37981,0,190.0,59.0,45.0,5.0,100.0,1.0372310876846313,,,,,,
303,30883,1,,,,,,,237.0,65.0,46.0,6.0,102.0,1.0372310876846313
304,38031,0,190.0,59.0,45.0,5.0,100.0,1.0372310876846313,,,,,,
305,30933,1,,,,,,,237.0,65.0,46.0,6.0,102.0,1.0372310876846313
306,38081,0,190.0,59.0,45.0,5.0,100.0,1.0372310876846313,,,,,,
307,30983,1,,,,,,,238.0,66.0,47.0,6.0,98.0,1.0023530721664429
308,38131,0,191.0,60.0,46.0,5.0,97.0,1.0023530721664429,,,,,,
309,31033,1,,,,,,,238.0,66.0,47.0,6.0,98.0,1.0023530721664429
310,38181,0,191.0,60.0,46.0,5.0,97.0,1.0023530721664429,,,,,,
311,31083,1,,,,,,,238.0,66.0,47.0,6.0,98.0,1.0023530721664429
312,38231,0,191.0,60.0,46.0,5.0,97.0,1.0023530721664429,,,,,,
313,31133,1,,,,,,,239.0,67.0,48.0,6.0,100.0,0.999392569065094
314,31183,1,,,,,,,239.0,67.0,48.0,6.0,100.0,0.999392569065094
315,38281,0,192.0,61.0,47.0,5.0,98.0,1.0008798837661743,,,,,,
316,38331,0,192.0,61.0,47.0,5.0,98.0,1.0008798837661743,,,,,,
317,31233,1,,,,,,,239.0,67.0,48.0,6.0,100.0,0.999392569065094
318,38381,0,192.0,61.0,47.0,5.0,98.0,1.0008798837661743,,,,,,
319,31283,1,,,,,,,240.0,68.0,49.0,6.0,98.0,0.9845979809761047
320,38431,0,193.0,62.0,48.0,5.0,94.0,0.9837603569030762,,,,,,
321,31333,1,,,,,,,240.0,68.0,49.0,6.0,98.0,0.9845979809761047
322,38481,0,193.0,62.0,48.0,5.0,94.0,0.9837603569030762,,,,,,
323,31383,1,,,,,,,240.0,68.0,49.0,6.0,98.0,0.9845979809761047
324,31433,1,,,,,,,241.0,69.0,50.0,6.0,90.0,1.0131244659423828
325,38531,0,193.0,62.0,48.0,5.0,94.0,0.9837603569030762,,,,,,
326,38581,0,194.0,63.0,49.0,5.0,87.0,1.0184370279312134,,,,,,
327,31483,1,,,,,,,241.0,69.0,50.0,6.0,90.0,1.0131244659423828
328,31533,1,,,,,,,241.0,69.0,50.0,6.0,90.0,1.0131244659423828
329,38631,0,194.0,63.0,49.0,5.0,87.0,1.0184370279312134,,,,,,
330,31583,1,,,,,,,242.0,70.0,51.0,6.0,100.0,1.1487065553665161
331,38681,0,194.0,63.0,49.0,5.0,87.0,1.0184370279312134,,,,,,
332,31633,1,,,,,,,242.0,70.0,51.0,6.0,100.0,1.1487065553665161
333,38731,0,195.0,64.0,50.0,5.0,104.0,1.1743165254592896,,,,,,
