,timestamp,logNumber,Statistic.recvSeq3,Statistic.recvNum3,Statistic.compute1num3,Statistic.compute2num3,Statistic.dist3,Statistic.distReal3,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1,Statistic.distReal1
1551,72377,0,419.0,251.0,244.0,0.0,129.0,1.474678635597229,,,,,,
1552,72427,0,420.0,252.0,245.0,0.0,139.0,1.4874026775360107,,,,,,
1553,65396,1,,,,,,,467.0,243.0,239.0,0.0,141.0,1.614427924156189
1554,65446,1,,,,,,,467.0,243.0,239.0,0.0,141.0,1.614427924156189
1555,72477,0,420.0,252.0,245.0,0.0,139.0,1.4874026775360107,,,,,,
1556,65496,1,,,,,,,467.0,243.0,239.0,0.0,141.0,1.614427924156189
1557,72527,0,420.0,252.0,245.0,0.0,139.0,1.4874026775360107,,,,,,
1558,65546,1,,,,,,,468.0,244.0,240.0,0.0,157.0,1.7365463972091675
1559,72577,0,421.0,253.0,246.0,0.0,154.0,1.7367812395095825,,,,,,
1560,65596,1,,,,,,,468.0,244.0,240.0,0.0,157.0,1.7365463972091675
1561,72627,0,421.0,253.0,246.0,0.0,154.0,1.7367812395095825,,,,,,
1562,65646,1,,,,,,,468.0,244.0,240.0,0.0,157.0,1.7365463972091675
1563,72677,0,421.0,253.0,246.0,0.0,154.0,1.7367812395095825,,,,,,
1564,65696,1,,,,,,,469.0,245.0,241.0,0.0,175.0,1.8110276460647583
1565,72727,0,422.0,254.0,247.0,0.0,172.0,1.8132537603378296,,,,,,
1566,65746,1,,,,,,,469.0,245.0,241.0,0.0,175.0,1.8110276460647583
1567,72777,0,422.0,254.0,247.0,0.0,172.0,1.8132537603378296,,,,,,
1568,65796,1,,,,,,,469.0,245.0,241.0,0.0,175.0,1.8110276460647583
1569,72827,0,422.0,254.0,247.0,0.0,172.0,1.8132537603378296,,,,,,
1570,65846,1,,,,,,,470.0,246.0,242.0,0.0,175.0,1.9805128574371338
1571,72877,0,423.0,255.0,248.0,0.0,175.0,1.9523557424545288,,,,,,
1572,65896,1,,,,,,,470.0,246.0,242.0,0.0,175.0,1.9805128574371338
1573,72927,0,423.0,255.0,248.0,0.0,175.0,1.9523557424545288,,,,,,
1574,65946,1,,,,,,,470.0,246.0,242.0,0.0,175.0,1.9805128574371338
1575,72977,0,423.0,255.0,248.0,0.0,175.0,1.9523557424545288,,,,,,
1576,65996,1,,,,,,,471.0,247.0,243.0,0.0,189.0,2.0903210639953613
1577,73027,0,424.0,256.0,249.0,0.0,186.0,2.0579073429107666,,,,,,
1578,66046,1,,,,,,,471.0,247.0,243.0,0.0,189.0,2.0903210639953613
1579,73077,0,424.0,256.0,249.0,0.0,186.0,2.0579073429107666,,,,,,
1580,66096,1,,,,,,,471.0,247.0,243.0,0.0,189.0,2.0903210639953613
1581,73127,0,424.0,256.0,249.0,0.0,186.0,2.0579073429107666,,,,,,
1582,66146,1,,,,,,,472.0,248.0,244.0,0.0,204.0,2.160378932952881
1583,73177,0,425.0,257.0,250.0,0.0,202.0,2.147629976272583,,,,,,
1584,66196,1,,,,,,,472.0,248.0,244.0,0.0,204.0,2.160378932952881
1585,73227,0,425.0,257.0,250.0,0.0,202.0,2.147629976272583,,,,,,
1586,66246,1,,,,,,,472.0,248.0,244.0,0.0,204.0,2.160378932952881
1587,73277,0,425.0,257.0,250.0,0.0,202.0,2.147629976272583,,,,,,
1588,66296,1,,,,,,,473.0,249.0,245.0,0.0,215.0,2.2056589126586914
1589,73327,0,426.0,258.0,251.0,0.0,214.0,2.197781562805176,,,,,,
1590,66346,1,,,,,,,473.0,249.0,245.0,0.0,215.0,2.2056589126586914
1591,73377,0,426.0,258.0,251.0,0.0,214.0,2.197781562805176,,,,,,
1592,66396,1,,,,,,,473.0,249.0,245.0,0.0,215.0,2.2056589126586914
1593,73427,0,426.0,258.0,251.0,0.0,214.0,2.197781562805176,,,,,,
1594,66446,1,,,,,,,474.0,250.0,246.0,0.0,218.0,2.208205461502075
1595,73477,0,427.0,259.0,252.0,0.0,218.0,2.208205461502075,,,,,,
1596,66496,1,,,,,,,474.0,250.0,246.0,0.0,218.0,2.208205461502075
1597,73527,0,427.0,259.0,252.0,0.0,218.0,2.208205461502075,,,,,,
1598,66546,1,,,,,,,474.0,250.0,246.0,0.0,218.0,2.208205461502075
1599,73577,0,427.0,259.0,252.0,0.0,218.0,2.208205461502075,,,,,,
1600,66596,1,,,,,,,475.0,251.0,247.0,0.0,214.0,2.194389820098877
1601,73627,0,428.0,260.0,253.0,0.0,215.0,2.1949949264526367,,,,,,
1602,66646,1,,,,,,,475.0,251.0,247.0,0.0,214.0,2.194389820098877
1603,73677,0,428.0,260.0,253.0,0.0,215.0,2.1949949264526367,,,,,,
1604,66696,1,,,,,,,475.0,251.0,247.0,0.0,214.0,2.194389820098877
1605,73727,0,428.0,260.0,253.0,0.0,215.0,2.1949949264526367,,,,,,
1606,66746,1,,,,,,,476.0,252.0,248.0,0.0,207.0,2.201719284057617
1607,73777,0,429.0,261.0,254.0,0.0,209.0,2.1935017108917236,,,,,,
1608,66796,1,,,,,,,476.0,252.0,248.0,0.0,207.0,2.201719284057617
1609,73827,0,429.0,261.0,254.0,0.0,209.0,2.1935017108917236,,,,,,
1610,66846,1,,,,,,,476.0,252.0,248.0,0.0,207.0,2.201719284057617
1611,73877,0,429.0,261.0,254.0,0.0,209.0,2.1935017108917236,,,,,,
1612,66896,1,,,,,,,477.0,253.0,249.0,0.0,207.0,2.14231538772583
1613,73927,0,430.0,262.0,255.0,0.0,207.0,2.14231538772583,,,,,,
1614,66946,1,,,,,,,477.0,253.0,249.0,0.0,207.0,2.14231538772583
1615,73977,0,430.0,262.0,255.0,0.0,207.0,2.14231538772583,,,,,,
1616,66996,1,,,,,,,477.0,253.0,249.0,0.0,207.0,2.14231538772583
1617,74027,0,430.0,262.0,255.0,0.0,207.0,2.14231538772583,,,,,,
1618,67046,1,,,,,,,478.0,254.0,250.0,0.0,212.0,2.154937505722046
1619,74077,0,431.0,263.0,256.0,0.0,212.0,2.1355278491973877,,,,,,
1620,67096,1,,,,,,,478.0,254.0,250.0,0.0,212.0,2.154937505722046
1621,74127,0,431.0,263.0,256.0,0.0,212.0,2.1355278491973877,,,,,,
1622,67146,1,,,,,,,478.0,254.0,250.0,0.0,212.0,2.154937505722046
1623,74177,0,431.0,263.0,256.0,0.0,212.0,2.1355278491973877,,,,,,
1624,67196,1,,,,,,,479.0,255.0,251.0,0.0,209.0,2.1532320976257324
1625,74227,0,432.0,264.0,257.0,0.0,209.0,2.1482059955596924,,,,,,
1626,67246,1,,,,,,,479.0,255.0,251.0,0.0,209.0,2.1532320976257324
