,timestamp,logNumber,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1,Statistic.distSrc1,Statistic.recvSeq2,Statistic.recvNum2,Statistic.compute1num2,Statistic.compute2num2,Statistic.dist2,Statistic.distSrc2,UAV1x,UAV1y,UAV1z,UAV2x,UAV2y,UAV2z
855,34907,"log[1, 1, 0, 0, 0, 1]",826,349,173,163,92,1,0,0,0,0,-1,255,1.0012406,0.42738378,0.51418996,0.992076,0.4404141,0.51181793
856,34947,"log[1, 1, 0, 0, 0, 1]",826,349,173,163,92,1,0,0,0,0,-1,255,,,,0.9919635,0.4407367,0.5119575
857,43888,log0,0,0,0,0,-1,255,649,411,189,217,100,1,-0.075604714,0.40687022,0.5367113,0.9912218,0.4422404,0.5112915
858,34987,"log[1, 1, 0, 0, 0, 1]",827,350,174,163,98,1,0,0,0,0,-1,255,-0.08253093,0.40664154,0.53718007,0.99106514,0.44274464,0.51113135
859,43928,log0,0,0,0,0,-1,255,649,411,189,217,100,1,-0.09637714,0.40510643,0.5373001,0.9909401,0.4433753,0.5110775
860,35027,"log[1, 1, 0, 0, 0, 1]",827,350,174,163,98,1,0,0,0,0,-1,255,-0.10318953,0.40502742,0.5379064,0.99097633,0.44405484,0.5107439
861,43968,log0,0,0,0,0,-1,255,649,411,189,217,100,1,-0.12428003,0.40355313,0.5388483,0.9950454,0.44889197,0.51006967
862,35067,"log[1, 1, 0, 0, 0, 1]",829,351,175,163,103,1,0,0,0,0,-1,255,-0.13837944,0.40302137,0.539693,0.9952307,0.44960448,0.5096142
863,44008,log0,0,0,0,0,-1,255,651,412,190,217,104,1,-0.15280777,0.40352994,0.5416118,0.9951756,0.45059687,0.5093427
864,35107,"log[1, 1, 0, 0, 0, 1]",829,351,175,163,103,1,0,0,0,0,-1,255,-0.15994804,0.40242615,0.54139185,0.99133956,0.4471484,0.50916135
865,44048,log0,0,0,0,0,-1,255,651,412,190,217,104,1,,,,0.992408,0.44714227,0.50897783
866,35147,"log[1, 1, 0, 0, 0, 1]",829,351,175,163,103,1,0,0,0,0,-1,255,-0.19362114,0.4187691,0.5380245,0.9926071,0.44765013,0.5086998
867,44088,log0,0,0,0,0,-1,255,651,412,190,217,104,1,,,,0.9975872,0.4524252,0.50816625
868,35187,"log[1, 1, 0, 0, 0, 1]",831,352,176,163,109,1,0,0,0,0,-1,255,-0.20359343,0.3990995,0.54128003,0.9974304,0.45239028,0.50852394
869,44128,log0,0,0,0,0,-1,255,651,412,190,217,104,1,-0.22462514,0.3982673,0.54279774,0.9954036,0.4481299,0.5083534
870,35227,"log[1, 1, 0, 0, 0, 1]",832,353,176,164,107,2,0,0,0,0,-1,255,-0.23103599,0.39649108,0.5430928,0.9956301,0.44861567,0.50798076
871,44168,log0,0,0,0,0,-1,255,651,412,190,217,104,1,-0.25322402,0.39655706,0.5441882,0.9966512,0.44903016,0.5072874
872,35267,"log[1, 1, 0, 0, 0, 1]",833,354,176,165,106,2,0,0,0,0,-1,255,,,,0.9972258,0.44937077,0.50638586
873,44208,log0,0,0,0,0,-1,255,655,413,190,218,109,2,,,,0.9986771,0.44843456,0.5068468
874,35307,"log[1, 1, 0, 0, 0, 1]",833,354,176,165,106,2,0,0,0,0,-1,255,,,,0.99906814,0.44836593,0.50656
875,44248,log0,0,0,0,0,-1,255,655,413,190,218,109,2,,,,1.0049133,0.45103392,0.5059882
876,35347,"log[1, 1, 0, 0, 0, 1]",833,354,176,165,106,2,0,0,0,0,-1,255,-0.34060124,0.3985757,0.5549357,1.0058887,0.45011732,0.5067786
877,35387,"log[1, 1, 0, 0, 0, 1]",835,355,177,165,122,1,0,0,0,0,-1,255,1.0051898,0.43066794,0.5141602,-0.34514794,0.41172698,0.54671544
878,44288,log0,0,0,0,0,-1,255,657,414,191,218,121,1,1.0061263,0.4296196,0.51343143,-0.3600826,0.41338402,0.5474233
879,44328,log0,0,0,0,0,-1,255,657,414,191,218,121,1,1.0065802,0.42745543,0.5138734,-0.37375745,0.41300884,0.548126
880,35427,"log[1, 1, 0, 0, 0, 1]",836,356,178,165,129,1,0,0,0,0,-1,255,1.0068444,0.42744058,0.5123973,-0.382596,0.41481075,0.5475377
881,44368,log0,0,0,0,0,-1,255,658,415,191,219,129,2,1.0093786,0.43007877,0.5130495,-0.40384805,0.41518533,0.5437768
882,35467,"log[1, 1, 0, 0, 0, 1]",837,357,178,166,133,2,0,0,0,0,-1,255,1.0100685,0.4282604,0.5121747,-0.41603145,0.41629717,0.55096596
883,44408,log0,0,0,0,0,-1,255,658,415,191,219,129,2,1.0044805,0.428248,0.5035621,-0.43065053,0.41821378,0.5515985
884,35507,"log[1, 1, 0, 0, 0, 1]",837,357,178,166,133,2,0,0,0,0,-1,255,1.0067694,0.42411602,0.50537896,-0.43724728,0.4191648,0.5519293
885,35547,"log[1, 1, 0, 0, 0, 1]",838,358,178,167,133,2,0,0,0,0,-1,255,1.0066323,0.42372915,0.50487,-0.450382,0.41930294,0.55286324
886,44448,log0,0,0,0,0,-1,255,660,416,192,219,139,1,1.0067234,0.42303386,0.504587,-0.45771965,0.42041522,0.5531394
887,35587,"log[1, 1, 0, 0, 0, 1]",838,358,178,167,133,2,0,0,0,0,-1,255,1.0062724,0.42115763,0.50364614,-0.48365074,0.42189214,0.55625176
888,44488,log0,0,0,0,0,-1,255,661,417,192,220,136,2,1.0062147,0.419052,0.5039237,-0.49909106,0.42606944,0.5538492
889,44528,log0,0,0,0,0,-1,255,661,417,192,220,136,2,0.99978113,0.44194475,0.5002566,-0.51249766,0.42723125,0.5550544
890,35627,"log[1, 1, 0, 0, 0, 1]",840,359,179,167,136,1,0,0,0,0,-1,255,0.9994818,0.44109127,0.500786,-0.51886076,0.42905092,0.55470276
891,44568,log0,0,0,0,0,-1,255,662,418,193,220,141,1,-0.54444015,0.4155899,0.5618127,1.0034676,0.4310062,0.4993138
892,35667,"log[1, 1, 0, 0, 0, 1]",840,359,179,167,136,1,0,0,0,0,-1,255,,,,-0.54385936,0.43020907,0.5568748
893,44608,log0,0,0,0,0,-1,255,662,418,193,220,141,1,0.9944917,0.41750598,0.5017328,-0.56267506,0.43382433,0.5570042
894,35707,"log[1, 1, 0, 0, 0, 1]",842,360,179,168,141,2,0,0,0,0,-1,255,0.99292153,0.41592845,0.5027526,-0.58035326,0.4357748,0.5581116
895,35747,"log[1, 1, 0, 0, 0, 1]",842,360,179,168,141,2,0,0,0,0,-1,255,0.99262387,0.41543728,0.50299025,-0.58617795,0.4363606,0.5586459
896,44648,log0,0,0,0,0,-1,255,664,419,194,220,146,1,0.99180955,0.41529754,0.5032362,-0.5920683,0.43744195,0.5584483
897,35787,"log[1, 1, 0, 0, 0, 1]",843,361,180,168,156,1,0,0,0,0,-1,255,,,,-0.60361457,0.4394877,0.55894023
898,44688,log0,0,0,0,0,-1,255,665,420,195,220,154,1,0.98746455,0.41350853,0.504662,-0.62048054,0.44091728,0.55964315
899,44728,log0,0,0,0,0,-1,255,665,420,195,220,154,1,0.9860782,0.41337386,0.50537086,-0.63165987,0.44406304,0.5589153
900,35827,"log[1, 1, 0, 0, 0, 1]",844,362,181,168,157,1,0,0,0,0,-1,255,0.9853238,0.41250074,0.5058029,-0.6372091,0.44486988,0.5591563
901,44768,log0,0,0,0,0,-1,255,666,421,195,221,157,2,-0.66668135,0.4349472,0.5642551,0.99332637,0.4277854,0.5035305
902,35867,"log[1, 1, 0, 0, 0, 1]",845,363,181,169,156,2,0,0,0,0,-1,255,-0.674461,0.44140154,0.56032157,0.9926641,0.42777973,0.50353307
903,44808,log0,0,0,0,0,-1,255,667,422,196,221,157,1,0.9791878,0.41133136,0.5071916,-0.6713811,0.446888,0.5617827
904,35907,"log[1, 1, 0, 0, 0, 1]",845,363,181,169,156,2,0,0,0,0,-1,255,0.9786573,0.41132867,0.5072013,-0.6763681,0.4466819,0.561893
905,44848,log0,0,0,0,0,-1,255,668,423,196,222,159,2,0.9760826,0.41122553,0.50656176,-0.69231087,0.4501994,0.5610812
906,35947,"log[1, 1, 0, 0, 0, 1]",845,363,181,169,156,2,0,0,0,0,-1,255,0.97573894,0.4109797,0.5067163,-0.69682217,0.4506995,0.56095433
907,35987,"log[1, 1, 0, 0, 0, 1]",847,364,181,170,157,2,0,0,0,0,-1,255,0.97335327,0.41108823,0.50634795,-0.70996207,0.45174786,0.56110764
908,44888,log0,0,0,0,0,-1,255,669,424,197,222,165,1,0.9809991,0.42873085,0.50352055,-0.71462137,0.4525762,0.56090486
909,44928,log0,0,0,0,0,-1,255,669,424,197,222,165,1,0.9713229,0.41361633,0.5073709,-0.7265611,0.45290884,0.5609993
910,36027,"log[1, 1, 0, 0, 0, 1]",848,365,182,170,162,1,0,0,0,0,-1,255,0.97026557,0.4122557,0.5066233,-0.7310967,0.45311287,0.5613117
911,44968,log0,0,0,0,0,-1,255,669,424,197,222,165,1,0.96787894,0.41191298,0.5048527,,,
912,36067,"log[1, 1, 0, 0, 0, 1]",848,365,182,170,162,1,0,0,0,0,-1,255,,,,0.97687733,0.4284183,0.5074663
913,45008,log0,0,0,0,0,-1,255,671,425,197,223,163,2,,,,-0.76142424,0.44656068,0.5662222
914,36107,"log[1, 1, 0, 0, 0, 1]",850,366,182,171,165,2,0,0,0,0,-1,255,,,,-0.77396405,0.45835236,0.5649863
915,45048,log0,0,0,0,0,-1,255,672,426,198,223,165,1,,,,-0.773633,0.45680043,0.5573468
916,36147,"log[1, 1, 0, 0, 0, 1]",850,366,182,171,165,2,0,0,0,0,-1,255,-0.7898294,0.43749756,0.56655365,0.9710427,0.42563507,0.500891
917,36187,"log[1, 1, 0, 0, 0, 1]",851,367,183,171,167,1,0,0,0,0,-1,255,-0.79778117,0.43877712,0.56554294,0.9705556,0.42609528,0.5010353
918,45088,log0,0,0,0,0,-1,255,673,427,199,223,165,1,-0.80109084,0.439048,0.5653266,0.9709893,0.42575565,0.50178653
919,36227,"log[1, 1, 0, 0, 0, 1]",852,368,184,171,166,1,0,0,0,0,-1,255,-0.7954968,0.44143185,0.55815315,0.9759779,0.42998493,0.50303996
920,45128,log0,0,0,0,0,-1,255,674,428,200,223,166,1,-0.7981113,0.44130158,0.5576734,0.9761034,0.42990375,0.5027807
