,timestamp,logNumber,Statistic.recvSeq3,Statistic.recvNum3,Statistic.compute1num3,Statistic.compute2num3,Statistic.dist3,UAV0x,UAV0y,UAV0z,distance_3_to_1,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1
535,93508,1,,,,,,0.57327265,0.12451965,0.61615455,0.8507603079169862,1595.0,606.0,599.0,0.0,92.0
536,241648,0,607.0,1353.0,1336.0,2.0,76.0,-0.11479493,-0.8832264,0.6902348,1.1268055700284678,,,,,
537,93608,1,,,,,,0.6270328,0.19819671,0.6246321,0.9069825653652749,1596.0,607.0,600.0,0.0,103.0
538,241748,0,608.0,1354.0,1337.0,2.0,100.0,0.63209397,0.20572005,0.62586313,0.9129995538259041,,,,,
539,93708,1,,,,,,0.6715577,0.2626409,0.63351244,0.9598479173751076,1596.0,607.0,600.0,0.0,103.0
540,241848,0,609.0,1355.0,1338.0,2.0,113.0,0.6765937,0.26833504,0.63321376,0.9647499277726529,,,,,
541,93808,1,,,,,,0.7231283,0.3351955,0.63889,1.0214945248467568,1597.0,608.0,601.0,0.0,119.0
542,241948,0,609.0,1355.0,1338.0,2.0,113.0,0.7275864,0.34174067,0.63922054,1.0270207058436611,,,,,
543,93908,1,,,,,,0.7366148,0.35434985,0.6393414,1.0377488419286685,1598.0,609.0,602.0,0.0,131.0
544,242048,0,610.0,1356.0,1339.0,2.0,127.0,0.7411289,0.36080706,0.6395467,1.0432994706355316,,,,,
545,94008,1,,,,,,0.8062894,0.4556278,0.63912266,1.1252453190477953,1598.0,609.0,602.0,0.0,131.0
546,242148,0,611.0,1357.0,1340.0,2.0,138.0,0.81031287,0.46212235,0.6390217,1.1307133748961582,,,,,
547,94108,1,,,,,,0.84953374,0.5161542,0.63581437,1.1799926567798988,1599.0,610.0,603.0,0.0,143.0
548,242248,0,611.0,1357.0,1340.0,2.0,138.0,-0.114797644,-0.8832213,0.6902373,1.1268034086078442,,,,,
549,94208,1,,,,,,0.8973145,0.5829115,0.63207626,1.2427708966482698,1600.0,611.0,604.0,0.0,160.0
550,242348,0,612.0,1358.0,1341.0,2.0,154.0,0.9013558,0.59015447,0.6328139,1.2494710785501562,,,,,
551,94308,1,,,,,,0.9403388,0.64521074,0.62922823,1.30248305724493,1600.0,611.0,604.0,0.0,160.0
552,242448,0,613.0,1359.0,1342.0,2.0,165.0,-0.11479166,-0.88312125,0.689913,1.1265257139697096,,,,,
553,94408,1,,,,,,0.9783675,0.70300674,0.6286045,1.3588837493030888,1601.0,612.0,605.0,0.0,166.0
554,242548,0,613.0,1359.0,1342.0,2.0,165.0,0.9819998,0.70746475,0.6277452,1.3634126538810578,,,,,
555,94508,1,,,,,,1.003914,0.7430168,0.6272826,1.3976411326923497,1602.0,613.0,606.0,0.0,181.0
556,242648,0,614.0,1360.0,1343.0,2.0,174.0,1.0082357,0.7495215,0.626131,1.403695732434695,,,,,
557,94608,1,,,,,,1.019595,0.7716468,0.62056535,1.421307200771182,1602.0,613.0,606.0,0.0,181.0
558,242748,0,615.0,1361.0,1344.0,2.0,189.0,1.0199618,0.7737408,0.6202294,1.4225616151528964,,,,,
559,94708,1,,,,,,1.0205351,0.7803741,0.6134186,1.423642517629783,1603.0,614.0,607.0,0.0,189.0
560,242848,0,615.0,1361.0,1344.0,2.0,189.0,1.0202581,0.7803391,0.6119485,1.4227918424936798,,,,,
561,94808,1,,,,,,1.0120813,0.7767146,0.60195386,1.4106532344691212,1604.0,615.0,608.0,0.0,191.0
562,242948,0,616.0,1362.0,1345.0,2.0,191.0,1.0107678,0.77595896,0.60118926,1.4089685597507688,,,,,
563,94908,1,,,,,,-0.11480183,-0.8831403,0.68993914,1.126557727678837,1604.0,615.0,608.0,0.0,191.0
564,243048,0,617.0,1363.0,1346.0,2.0,191.0,0.9956385,0.7630868,0.59744143,1.389436478663553,,,,,
565,95008,1,,,,,,0.98726237,0.75533456,0.59861565,1.379694881986933,1605.0,616.0,609.0,0.0,190.0
566,243148,0,617.0,1363.0,1346.0,2.0,191.0,0.98463786,0.75286764,0.5993252,1.3767759664585026,,,,,
567,95108,1,,,,,,0.97245693,0.74252707,0.6057235,1.3652545146212771,1606.0,617.0,610.0,0.0,185.0
568,243248,0,618.0,1364.0,1347.0,2.0,189.0,0.9718444,0.7413803,0.6059433,1.364292311159956,,,,,
569,95208,1,,,,,,0.9657623,0.73821294,0.61112064,1.3605600467277754,1606.0,617.0,610.0,0.0,185.0
570,243348,0,619.0,1365.0,1348.0,2.0,185.0,0.965597,0.73736626,0.6107246,1.3598055328849528,,,,,
571,95308,1,,,,,,0.963735,0.737848,0.6122393,1.3594269856614252,1607.0,618.0,611.0,0.0,185.0
572,243448,0,619.0,1365.0,1348.0,2.0,185.0,0.9636131,0.73818254,0.612316,1.3595567517168834,,,,,
573,95408,1,,,,,,0.9634989,0.7426724,0.61306566,1.3622561744804875,1608.0,619.0,612.0,0.0,184.0
574,243548,0,620.0,1366.0,1349.0,2.0,185.0,0.9644363,0.7449974,0.61194986,1.3636865821907653,,,,,
575,95508,1,,,,,,0.9646373,0.74581265,0.6117348,1.3641778004802272,1608.0,619.0,612.0,0.0,184.0
576,243648,0,621.0,1367.0,1350.0,2.0,183.0,0.96478224,0.7469524,0.611905,1.3649799922859362,,,,,
577,95608,1,,,,,,0.97093976,0.76181066,0.60833335,1.375917495607137,1609.0,620.0,613.0,0.0,183.0
578,243748,0,621.0,1367.0,1350.0,2.0,183.0,0.9712961,0.7627351,0.6083228,1.3766762740847165,,,,,
579,95708,1,,,,,,0.97450185,0.7709594,0.60861814,1.3836358820950692,1610.0,621.0,614.0,0.0,187.0
580,243848,0,622.0,1368.0,1351.0,2.0,187.0,0.97456706,0.7724494,0.6093526,1.3848355711271887,,,,,
581,95808,1,,,,,,0.9769547,0.7779197,0.6096305,1.389693827756514,1610.0,621.0,614.0,0.0,187.0
582,243948,0,623.0,1369.0,1352.0,2.0,188.0,0.9769359,0.779366,0.6103838,1.3908211887799988,,,,,
583,95908,1,,,,,,0.9743929,0.7802883,0.6136876,1.3910081753426395,1611.0,622.0,615.0,0.0,187.0
584,244048,0,623.0,1369.0,1352.0,2.0,188.0,-0.11481561,-0.88320184,0.6902085,1.126772326471805,,,,,
585,96008,1,,,,,,0.96164113,0.76832855,0.6148736,1.3759185857264793,1612.0,623.0,616.0,0.0,188.0
586,244148,0,624.0,1370.0,1353.0,2.0,188.0,0.9596939,0.7660968,0.6145558,1.373169859309112,,,,,
587,96108,1,,,,,,0.94249445,0.74423754,0.6100649,1.3469834900270643,1612.0,623.0,616.0,0.0,188.0
588,244248,0,625.0,1371.0,1354.0,2.0,188.0,0.93617153,0.7366774,0.6088222,1.3378248181329075,,,,,
589,96208,1,,,,,,0.9019873,0.6927241,0.60198754,1.2867932254152188,1613.0,624.0,617.0,0.0,186.0
590,244348,0,625.0,1371.0,1354.0,2.0,188.0,0.8977982,0.6870277,0.6014183,1.2805282562202247,,,,,
591,96308,1,,,,,,0.8568947,0.62567323,0.5939959,1.2159632553952264,1614.0,625.0,618.0,0.0,179.0
592,244448,0,626.0,1372.0,1355.0,2.0,184.0,0.84713686,0.61168975,0.5942353,1.202048580596357,,,,,
593,96408,1,,,,,,0.8033569,0.5414844,0.595598,1.137244307547424,1614.0,625.0,618.0,0.0,179.0
594,244548,0,627.0,1373.0,1356.0,2.0,178.0,0.7984795,0.5339816,0.59673166,1.1308379888376139,,,,,
595,96508,1,,,,,,0.7612511,0.4677016,0.6024927,1.0776109995081171,1615.0,626.0,619.0,0.0,170.0
596,244648,0,627.0,1373.0,1356.0,2.0,178.0,0.7566819,0.45955437,0.60357475,1.0714757261736467,,,,,
597,96608,1,,,,,,0.7172468,0.3880828,0.6151803,1.0215175035065374,1616.0,627.0,620.0,0.0,152.0
598,244748,0,628.0,1374.0,1357.0,2.0,162.0,0.713227,0.37959236,0.6158013,1.0158711953460133,,,,,
599,96708,1,,,,,,0.6768114,0.31014046,0.6250297,0.9720714363489574,1616.0,627.0,620.0,0.0,152.0
600,244848,0,629.0,1375.0,1358.0,2.0,148.0,0.672982,0.30230576,0.62561166,0.9673073275963636,,,,,
601,96808,1,,,,,,0.6383964,0.23751734,0.6326813,0.9296505090401681,1617.0,628.0,621.0,0.0,141.0
602,244948,0,629.0,1375.0,1358.0,2.0,148.0,0.6342697,0.23053628,0.633133,0.9253661092825526,,,,,
603,96908,1,,,,,,0.6007299,0.16781415,0.6360674,0.8908533584519025,1618.0,629.0,622.0,0.0,131.0
604,245048,0,630.0,1376.0,1359.0,2.0,136.0,0.59694386,0.16153061,0.636658,0.8875626912718193,,,,,
605,97008,1,,,,,,-0.11478437,-0.88314086,0.68987906,1.1265195738411862,1618.0,629.0,622.0,0.0,131.0
606,245148,0,631.0,1377.0,1360.0,2.0,121.0,-0.11479397,-0.88314646,0.6899383,1.1265612284086246,,,,,
607,97108,1,,,,,,-0.11477734,-0.88315123,0.6899196,1.1265518100784686,1619.0,630.0,623.0,0.0,117.0
608,245248,0,631.0,1377.0,1360.0,2.0,121.0,-0.11478936,-0.88314366,0.6899205,1.1265476478456606,,,,,
609,97208,1,,,,,,0.48090735,-0.036016565,0.6393963,0.800872470513974,1620.0,631.0,624.0,0.0,105.0
610,245348,0,632.0,1378.0,1361.0,2.0,111.0,0.47666657,-0.04250343,0.63958037,0.7987994796991565,,,,,
611,97308,1,,,,,,0.44380143,-0.09556466,0.6403701,0.7849625114863857,1620.0,631.0,624.0,0.0,105.0
612,245448,0,633.0,1379.0,1362.0,2.0,98.0,0.4353165,-0.10879116,0.6405827,0.7821011089457532,,,,,
613,97408,1,,,,,,0.415015,-0.14096317,0.64073527,0.7763051971117475,1621.0,632.0,625.0,0.0,92.0
614,245548,0,633.0,1379.0,1362.0,2.0,98.0,0.39568794,-0.16853176,0.6443494,0.7746986787213112,,,,,
615,97508,1,,,,,,-0.11479788,-0.8831212,0.6898846,1.1265089258115955,1621.0,632.0,625.0,0.0,92.0
616,245648,0,634.0,1380.0,1363.0,2.0,89.0,-0.11480237,-0.8831405,0.68992865,1.12655149789462,,,,,
617,97608,1,,,,,,0.34807074,-0.23843528,0.6464483,0.7719456248818106,1622.0,633.0,626.0,0.0,81.0
618,245748,0,635.0,1381.0,1364.0,2.0,74.0,0.3464572,-0.24106519,0.6455676,0.7712992590229145,,,,,
619,97708,1,,,,,,0.33793578,-0.25224763,0.63909423,0.7656832865533563,1623.0,634.0,627.0,0.0,70.0
620,245848,0,635.0,1381.0,1364.0,2.0,74.0,0.3375726,-0.25204015,0.63877916,0.7651916876774967,,,,,
621,97808,1,,,,,,0.33760917,-0.25100604,0.6303527,0.7578446275924475,1623.0,634.0,627.0,0.0,70.0
622,245948,0,636.0,1382.0,1365.0,2.0,68.0,0.33775324,-0.2501199,0.62994945,0.7572803447531289,,,,,
623,97908,1,,,,,,0.34213176,-0.24437511,0.6266742,0.7546481696118641,1624.0,635.0,628.0,0.0,66.0
624,246048,0,637.0,1383.0,1366.0,2.0,63.0,0.34269232,-0.24350242,0.6266729,0.7546193784778072,,,,,
625,98008,1,,,,,,0.3474656,-0.23699822,0.62892944,0.7566060640334056,1625.0,636.0,629.0,0.0,64.0
626,246148,0,637.0,1383.0,1366.0,2.0,63.0,0.3480563,-0.23647414,0.62931657,0.7570353634026014,,,,,
627,98108,1,,,,,,0.3524347,-0.23198417,0.6357783,0.7630471317213237,1625.0,637.0,630.0,0.0,67.0
628,246248,0,638.0,1384.0,1367.0,2.0,66.0,0.35263985,-0.2316453,0.6364974,0.76363821585264,,,,,
629,98208,1,,,,,,0.35353017,-0.23189029,0.6409128,0.767805878742286,1626.0,637.0,630.0,0.0,67.0
630,246348,0,639.0,1385.0,1368.0,2.0,69.0,0.35340357,-0.23238157,0.6409551,0.7679314441925714,,,,,
631,98308,1,,,,,,0.35269684,-0.23405711,0.64169633,0.7687340082470403,1627.0,638.0,631.0,0.0,67.0
632,246448,0,639.0,1385.0,1368.0,2.0,69.0,0.35245594,-0.23475753,0.6417769,0.7689043525573566,,,,,
633,98408,1,,,,,,0.34554043,-0.2465691,0.64198333,0.7696343986257593,1627.0,638.0,631.0,0.0,67.0
634,246548,0,640.0,1386.0,1369.0,2.0,67.0,0.34485713,-0.24770053,0.6420216,0.7697231445102537,,,,,
635,98508,1,,,,,,0.33746272,-0.25974017,0.6421605,0.7705297680554758,1628.0,639.0,632.0,0.0,67.0
636,246648,0,641.0,1387.0,1370.0,2.0,68.0,0.33660808,-0.26093405,0.64236665,0.7707311411836005,,,,,
637,98608,1,,,,,,0.33176336,-0.2690733,0.6423399,0.7714064414934864,1629.0,640.0,633.0,0.0,66.0
638,246748,0,641.0,1387.0,1370.0,2.0,68.0,0.33091342,-0.27013385,0.6426487,0.7716691912016191,,,,,
639,98708,1,,,,,,0.32223365,-0.28512353,0.6435459,0.7741326161482526,1629.0,640.0,633.0,0.0,66.0
640,246848,0,642.0,1388.0,1371.0,2.0,67.0,0.32160476,-0.2866827,0.6435233,0.7744280437540693,,,,,
641,98808,1,,,,,,0.31553316,-0.29812026,0.6447867,0.7772945219499763,1630.0,641.0,634.0,0.0,64.0
642,246948,0,643.0,1389.0,1372.0,2.0,62.0,0.31508693,-0.2993274,0.6449169,0.7776853258901978,,,,,
643,98908,1,,,,,,0.31224716,-0.30435362,0.645782,0.7792071608455318,1631.0,642.0,635.0,0.0,60.0
644,247048,0,643.0,1389.0,1372.0,2.0,62.0,0.31180418,-0.30500814,0.6461716,0.7796086106959921,,,,,
645,99008,1,,,,,,0.31809118,-0.3004797,0.6458197,0.780098181549692,1631.0,642.0,635.0,0.0,60.0
646,247148,0,644.0,1390.0,1373.0,2.0,59.0,0.3195752,-0.300099,0.6444828,0.7794522255475247,,,,,
647,99108,1,,,,,,0.33684608,-0.2776231,0.6387847,0.7736832451389801,1632.0,643.0,636.0,0.0,59.0
648,247248,0,645.0,1391.0,1374.0,2.0,60.0,0.3394889,-0.27440846,0.63744,0.7725817097321933,,,,,
649,99208,1,,,,,,0.36138156,-0.24319488,0.6299613,0.7658927049116216,1633.0,644.0,637.0,0.0,59.0
650,247348,0,645.0,1391.0,1374.0,2.0,60.0,0.37269914,-0.22773138,0.62558323,0.7629682887024234,,,,,
651,99308,1,,,,,,-0.11484882,-0.88329524,0.6902219,1.1268571376271912,1633.0,644.0,637.0,0.0,59.0
652,247448,0,646.0,1392.0,1375.0,2.0,59.0,-0.11479988,-0.88314617,0.68991584,1.1265478351291285,,,,,
653,99408,1,,,,,,0.4636175,-0.09907335,0.61013156,0.7726689078127273,1634.0,645.0,638.0,0.0,64.0
654,247548,0,647.0,1393.0,1376.0,2.0,73.0,0.46854463,-0.09082902,0.6107112,0.7750820434760743,,,,,
655,99508,1,,,,,,0.51708704,-0.022660421,0.6124684,0.8018790877191935,1635.0,646.0,639.0,0.0,79.0
656,247648,0,647.0,1393.0,1376.0,2.0,73.0,0.5226207,-0.01501,0.6131275,0.8057810128715666,,,,,
657,99608,1,,,,,,0.5705718,0.051748406,0.6186911,0.8432133269533966,1635.0,646.0,639.0,0.0,79.0
658,247748,0,648.0,1394.0,1377.0,2.0,86.0,0.5756717,0.058855496,0.6193225,0.8475978864120306,,,,,
659,99708,1,,,,,,0.62155235,0.12305411,0.62690216,0.8913338080387195,1636.0,647.0,640.0,0.0,92.0
660,247848,0,649.0,1395.0,1378.0,2.0,99.0,0.62665945,0.1296997,0.62747496,0.896241548890902,,,,,
661,99808,1,,,,,,0.6611925,0.17575751,0.63147545,0.9310356795998203,1637.0,648.0,641.0,0.0,105.0
662,247948,0,649.0,1395.0,1378.0,2.0,99.0,0.67559636,0.19523922,0.6329391,0.9461293214535046,,,,,
663,99908,1,,,,,,0.71955675,0.2517951,0.6359133,0.9927479210487858,1637.0,648.0,641.0,0.0,105.0
664,248048,0,650.0,1396.0,1379.0,2.0,114.0,0.7240935,0.25871682,0.6366116,0.9982585290360697,,,,,
665,100008,1,,,,,,0.7677468,0.31212315,0.6344917,1.04376037167371,1638.0,649.0,642.0,0.0,118.0
666,248148,0,651.0,1397.0,1380.0,2.0,124.0,0.7724499,0.3186096,0.6346259,1.0492573499777844,,,,,
667,100108,1,,,,,,0.8109057,0.3670849,0.6320593,1.0917043059088456,1639.0,650.0,643.0,0.0,130.0
668,248248,0,651.0,1397.0,1380.0,2.0,124.0,0.8204671,0.37947178,0.6314933,1.102700715247315,,,,,
669,100208,1,,,,,,0.86318684,0.43501472,0.6282716,1.1528462616098756,1639.0,650.0,643.0,0.0,130.0
670,248348,0,652.0,1398.0,1381.0,2.0,137.0,0.867955,0.44141838,0.62823874,1.1588270058923786,,,,,
671,100308,1,,,,,,0.9051617,0.4905968,0.6246183,1.204222112595802,1640.0,651.0,644.0,0.0,141.0
672,248448,0,653.0,1399.0,1382.0,2.0,149.0,0.9144787,0.50289404,0.62377787,1.2158423310242128,,,,,
673,100408,1,,,,,,0.9443316,0.5454707,0.6234817,1.2561965866529758,1641.0,652.0,645.0,0.0,155.0
674,248548,0,653.0,1399.0,1382.0,2.0,149.0,0.956222,0.5629924,0.6242147,1.2731712168106337,,,,,
675,100508,1,,,,,,0.98520595,0.6077855,0.6262424,1.3161358384064865,1641.0,652.0,645.0,0.0,155.0
676,248648,0,654.0,1400.0,1383.0,2.0,160.0,0.9877601,0.61231333,0.6267525,1.3203849336232223,,,,,
677,100608,1,,,,,,1.0041194,0.64039624,0.6242353,1.344631093647703,1642.0,653.0,646.0,0.0,163.0
678,248748,0,655.0,1401.0,1384.0,2.0,171.0,1.0051389,0.64288294,0.62396115,1.3464509468405257,,,,,
679,100708,1,,,,,,1.0090322,0.65425587,0.61915696,1.3526093881595451,1643.0,654.0,647.0,0.0,176.0
680,248848,0,655.0,1401.0,1384.0,2.0,171.0,1.0092057,0.65579504,0.61722285,1.3526002053210264,,,,,
681,100808,1,,,,,,1.0038986,0.65734625,0.6094855,1.3458785659539012,1643.0,654.0,647.0,0.0,176.0
682,248948,0,656.0,1402.0,1385.0,2.0,182.0,1.0028383,0.6572472,0.60913414,1.3448802267793796,,,,,
683,100908,1,,,,,,0.9930583,0.64939314,0.6053585,1.3320417326524212,1644.0,655.0,648.0,0.0,182.0
684,249048,0,657.0,1403.0,1386.0,2.0,181.0,0.9916835,0.64879286,0.60571647,1.3308872033040926,,,,,
685,101008,1,,,,,,0.9811844,0.6395872,0.60756475,1.3194429167582982,1645.0,656.0,649.0,0.0,179.0
686,249148,0,657.0,1403.0,1386.0,2.0,181.0,0.9800006,0.63898456,0.6082642,1.3185931219781826,,,,,
687,101108,1,,,,,,0.9720025,0.63199884,0.61285055,1.3114103838571514,1645.0,656.0,649.0,0.0,179.0
688,249248,0,658.0,1404.0,1387.0,2.0,179.0,0.9713549,0.63143384,0.613399,1.310914724077194,,,,,
689,101208,1,,,,,,0.9674266,0.6279979,0.617127,1.3081059932764576,1646.0,657.0,650.0,0.0,178.0
690,249348,0,659.0,1405.0,1388.0,2.0,179.0,0.9670894,0.6282668,0.6177825,1.308295190978643,,,,,
691,101308,1,,,,,,0.96689934,0.62862533,0.6188812,1.3088460970746545,1647.0,658.0,651.0,0.0,180.0
692,249448,0,659.0,1405.0,1388.0,2.0,179.0,0.9671155,0.62930995,0.6190163,1.3093985698528052,,,,,
693,101408,1,,,,,,0.9679133,0.6304805,0.618893,1.3104924604515755,1647.0,658.0,651.0,0.0,180.0
694,249548,0,660.0,1406.0,1389.0,2.0,180.0,0.9682402,0.63101023,0.6188044,1.31094694138559,,,,,
695,101508,1,,,,,,0.97645223,0.6445358,0.61650914,1.3224858604133773,1648.0,659.0,652.0,0.0,179.0
696,249648,0,661.0,1407.0,1390.0,2.0,177.0,0.9771847,0.64511186,0.61591727,1.323031878436171,,,,,
697,101608,1,,,,,,0.98268545,0.65387446,0.6155353,1.331204800678675,1649.0,660.0,653.0,0.0,177.0
698,249748,0,661.0,1407.0,1390.0,2.0,177.0,0.9833936,0.65505695,0.61567056,1.3323711360371056,,,,,
699,101708,1,,,,,,0.99015456,0.6653364,0.6152724,1.3422513463706232,1649.0,660.0,653.0,0.0,177.0
700,249848,0,662.0,1408.0,1391.0,2.0,179.0,0.9906682,0.6668372,0.61577284,1.3436039240093103,,,,,
701,101808,1,,,,,,0.995729,0.67489254,0.61500645,1.350995624032896,1650.0,661.0,654.0,0.0,180.0
702,249948,0,663.0,1409.0,1392.0,2.0,182.0,0.99621326,0.6757989,0.6149899,1.351797894026033,,,,,
703,101908,1,,,,,,0.9978349,0.67924803,0.6151557,1.3547948013308746,1651.0,662.0,655.0,0.0,182.0
704,250048,0,663.0,1409.0,1392.0,2.0,182.0,0.9974577,0.67997247,0.61597353,1.3552519255156348,,,,,
705,102008,1,,,,,,0.99121135,0.672369,0.61568904,1.3467193543467666,1651.0,662.0,655.0,0.0,182.0
706,250148,0,664.0,1410.0,1393.0,2.0,181.0,0.9897431,0.6710329,0.6158925,1.3450651281643409,,,,,
707,102108,1,,,,,,0.9711041,0.6464659,0.61122775,1.3170272073113527,1652.0,663.0,656.0,0.0,181.0
708,250248,0,665.0,1411.0,1394.0,2.0,183.0,0.9684155,0.642573,0.6103901,1.3127470220918447,,,,,
709,102208,1,,,,,,0.94458103,0.6104421,0.60365915,1.2764314546644926,1653.0,664.0,657.0,0.0,184.0
710,250348,0,665.0,1411.0,1394.0,2.0,183.0,0.9326458,0.5938617,0.60093105,1.258418859763532,,,,,
711,102308,1,,,,,,0.8903347,0.5358395,0.595187,1.19752555957099,1653.0,664.0,657.0,0.0,184.0
712,250448,0,666.0,1412.0,1395.0,2.0,182.0,-0.114847094,-0.8832581,0.6901931,1.126810220092651,,,,,
713,102408,1,,,,,,-0.11479759,-0.8832166,0.68986607,1.126572355910582,1654.0,665.0,658.0,0.0,176.0
714,250548,0,667.0,1413.0,1396.0,2.0,174.0,-0.114823535,-0.88313836,0.68986535,1.1265132075374011,,,,,
715,102508,1,,,,,,0.79300183,0.39585465,0.6009957,1.0708635130255417,1655.0,666.0,659.0,0.0,164.0
716,250648,0,667.0,1413.0,1396.0,2.0,174.0,0.7822696,0.3794824,0.6028056,1.0579826154013616,,,,,
717,102608,1,,,,,,0.73012716,0.29995236,0.6150007,1.0006412804687022,1655.0,666.0,659.0,0.0,164.0
718,250748,0,668.0,1414.0,1397.0,2.0,157.0,0.72501,0.2923326,0.616495,0.9955721532057319,,,,,
719,102708,1,,,,,,0.6815293,0.22400427,0.62659955,0.952516179937043,1656.0,667.0,660.0,0.0,147.0
720,250848,0,669.0,1415.0,1398.0,2.0,141.0,0.67689306,0.21692757,0.6278406,0.9483804998773555,,,,,
721,102808,1,,,,,,0.6451377,0.16683641,0.63326484,0.9192722296613008,1657.0,668.0,661.0,0.0,135.0
722,250948,0,669.0,1415.0,1398.0,2.0,141.0,-0.114778385,-0.88315785,0.6899141,1.126553744766584,,,,,
723,102908,1,,,,,,0.60209334,0.09751128,0.63643384,0.8815173681399372,1657.0,668.0,661.0,0.0,135.0
724,251048,0,670.0,1416.0,1399.0,2.0,126.0,0.59789085,0.09155899,0.63727236,0.8786197018761015,,,,,
725,103008,1,,,,,,-0.11480301,-0.8831178,0.6898942,1.126512661699735,1658.0,669.0,662.0,0.0,122.0
726,251148,0,671.0,1417.0,1400.0,2.0,114.0,-0.11478673,-0.88315296,0.6899147,1.126551128419536,,,,,
727,103108,1,,,,,,0.51769876,-0.030849572,0.6378421,0.8220743735360289,1659.0,670.0,663.0,0.0,106.0
728,251248,0,671.0,1417.0,1400.0,2.0,114.0,0.513158,-0.036561847,0.63831,0.8198216885879672,,,,,
729,103208,1,,,,,,0.46565497,-0.105802715,0.63826233,0.7971245627961063,1659.0,670.0,663.0,0.0,106.0
730,251348,0,672.0,1418.0,1401.0,2.0,99.0,0.46144962,-0.11217377,0.6381704,0.7954748245485751,,,,,
731,103308,1,,,,,,0.42054147,-0.16908483,0.6385239,0.7830437698702983,1660.0,671.0,664.0,0.0,97.0
732,251448,0,673.0,1419.0,1402.0,2.0,93.0,0.4157856,-0.1749874,0.63875645,0.7819898168500974,,,,,
733,103408,1,,,,,,0.38322473,-0.2170446,0.6399056,0.7768196011594204,1661.0,672.0,665.0,0.0,86.0
734,251548,0,673.0,1419.0,1402.0,2.0,93.0,-0.11487536,-0.88327044,0.6902159,1.126836719315155,,,,,
735,103508,1,,,,,,-0.114798814,-0.8831286,0.6899116,1.1265313505697208,1661.0,672.0,665.0,0.0,86.0
736,251648,0,674.0,1420.0,1403.0,2.0,79.0,-0.11478768,-0.88314116,0.6898982,1.1265318624842091,,,,,
737,103608,1,,,,,,-0.114812374,-0.88313437,0.6898675,1.1265102532832856,1662.0,673.0,666.0,0.0,72.0
738,251748,0,675.0,1421.0,1404.0,2.0,66.0,-0.11493716,-0.88305795,0.6899701,1.1265258995174625,,,,,
739,103708,1,,,,,,0.2913095,-0.32406643,0.6335406,0.7689303831604111,1663.0,674.0,666.0,0.0,72.0
740,251848,0,675.0,1421.0,1404.0,2.0,66.0,0.29093525,-0.3244909,0.63240963,0.7680362028044535,,,,,
741,103808,1,,,,,,0.28811952,-0.32357016,0.62307876,0.758905564483119,1663.0,674.0,666.0,0.0,72.0
742,251948,0,676.0,1422.0,1405.0,2.0,54.0,0.288211,-0.3229013,0.62221223,0.7579438562904577,,,,,
743,103908,1,,,,,,0.29180595,-0.31350562,0.61778915,0.7517312822275484,1664.0,675.0,667.0,0.0,53.0
744,252048,0,677.0,1423.0,1406.0,2.0,55.0,0.2924412,-0.31235838,0.61766976,0.7514023823684449,,,,,
745,104008,1,,,,,,0.29735762,-0.3040871,0.6188504,0.7509103470160359,1665.0,676.0,668.0,0.0,55.0
746,252148,0,677.0,1423.0,1406.0,2.0,55.0,0.29928735,-0.30014244,0.62059695,0.7515310827777302,,,,,
747,104108,1,,,,,,0.3040202,-0.2921162,0.6268158,0.7554192167563989,1665.0,676.0,668.0,0.0,55.0
748,252248,0,678.0,1424.0,1407.0,2.0,55.0,0.30501303,-0.2907174,0.6286451,0.7567986793741287,,,,,
749,104208,1,,,,,,0.30737808,-0.28649682,0.63617903,0.7624207966046469,1666.0,677.0,669.0,0.0,57.0
750,252348,0,679.0,1425.0,1408.0,2.0,60.0,0.30742076,-0.28630483,0.6368921,0.7629610097649088,,,,,
751,104308,1,,,,,,0.3070494,-0.2854103,0.6428346,0.7674468748791744,1667.0,678.0,670.0,0.0,59.0
752,252448,0,679.0,1425.0,1408.0,2.0,60.0,0.30679047,-0.285453,0.6434066,0.767838456052206,,,,,
753,104408,1,,,,,,0.3036093,-0.28807572,0.64675236,0.7703602038889086,1667.0,678.0,670.0,0.0,59.0
754,252548,0,680.0,1426.0,1409.0,2.0,60.0,0.30194286,-0.28964287,0.64713836,0.7706169823313673,,,,,
755,104508,1,,,,,,0.29615197,-0.2954044,0.647437,0.7708076202744215,1668.0,679.0,671.0,0.0,61.0
756,252648,0,681.0,1427.0,1410.0,2.0,65.0,0.29528645,-0.29603395,0.647354,0.7706473866213726,,,,,
757,104608,1,,,,,,0.2899463,-0.30193275,0.64690065,0.7705275417514637,1669.0,680.0,672.0,0.0,62.0
758,252748,0,681.0,1427.0,1410.0,2.0,65.0,0.28836593,-0.30361658,0.6467531,0.7704722425558421,,,,,
759,104708,1,,,,,,0.2802112,-0.31238425,0.64582986,0.7701937704391973,1669.0,680.0,672.0,0.0,62.0
760,252848,0,682.0,1428.0,1411.0,2.0,59.0,0.2795167,-0.31317446,0.64587617,0.7703011423620467,,,,,
761,104808,1,,,,,,0.27277577,-0.32104045,0.6443851,0.769873852095528,1670.0,681.0,673.0,0.0,58.0
762,252948,0,683.0,1429.0,1412.0,2.0,57.0,0.27206558,-0.32209113,0.64409155,0.7698157556534503,,,,,
