,timestamp,logNumber,Statistic.recvSeq2,Statistic.recvNum2,Statistic.compute1num2,Statistic.compute2num2,Statistic.dist2,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1
855,39840,1,,,,,,604.0,603.0,298.0,300.0,45.0
856,32736,0,373.0,301.0,298.0,0.0,48.0,,,,,
857,32786,0,374.0,302.0,299.0,0.0,45.0,,,,,
858,39890,1,,,,,,605.0,604.0,299.0,300.0,45.0
859,39940,1,,,,,,606.0,605.0,299.0,301.0,45.0
860,32836,0,374.0,302.0,299.0,0.0,45.0,,,,,
861,32886,0,375.0,303.0,300.0,0.0,45.0,,,,,
862,39990,1,,,,,,607.0,606.0,300.0,301.0,47.0
863,40040,1,,,,,,608.0,607.0,300.0,302.0,47.0
864,32936,0,375.0,303.0,300.0,0.0,45.0,,,,,
865,40090,1,,,,,,609.0,608.0,301.0,302.0,45.0
866,32986,0,376.0,304.0,301.0,0.0,47.0,,,,,
867,33036,0,376.0,304.0,301.0,0.0,47.0,,,,,
868,40140,1,,,,,,610.0,609.0,301.0,303.0,46.0
869,40190,1,,,,,,611.0,610.0,302.0,303.0,47.0
870,33086,0,377.0,305.0,302.0,0.0,46.0,,,,,
871,40240,1,,,,,,612.0,611.0,302.0,304.0,48.0
872,33136,0,377.0,305.0,302.0,0.0,46.0,,,,,
873,40290,1,,,,,,613.0,612.0,303.0,304.0,47.0
874,33186,0,378.0,306.0,303.0,0.0,48.0,,,,,
875,40340,1,,,,,,614.0,613.0,303.0,305.0,47.0
876,33236,0,378.0,306.0,303.0,0.0,48.0,,,,,
877,40390,1,,,,,,615.0,614.0,304.0,305.0,46.0
878,33286,0,379.0,307.0,304.0,0.0,47.0,,,,,
879,40440,1,,,,,,616.0,615.0,304.0,306.0,45.0
880,33336,0,379.0,307.0,304.0,0.0,47.0,,,,,
881,40490,1,,,,,,617.0,616.0,305.0,306.0,48.0
882,33386,0,380.0,308.0,305.0,0.0,46.0,,,,,
883,40540,1,,,,,,618.0,617.0,305.0,307.0,48.0
884,33436,0,380.0,308.0,305.0,0.0,46.0,,,,,
885,40590,1,,,,,,619.0,618.0,306.0,307.0,46.0
886,33486,0,381.0,309.0,306.0,0.0,47.0,,,,,
887,40640,1,,,,,,620.0,619.0,306.0,308.0,47.0
888,33536,0,381.0,309.0,306.0,0.0,47.0,,,,,
889,40690,1,,,,,,621.0,620.0,307.0,308.0,45.0
890,33586,0,382.0,310.0,307.0,0.0,46.0,,,,,
891,40740,1,,,,,,622.0,621.0,307.0,309.0,45.0
892,33636,0,382.0,310.0,307.0,0.0,46.0,,,,,
893,40790,1,,,,,,623.0,622.0,308.0,309.0,48.0
894,33686,0,383.0,311.0,308.0,0.0,46.0,,,,,
895,40840,1,,,,,,624.0,623.0,308.0,310.0,46.0
896,33736,0,383.0,311.0,308.0,0.0,46.0,,,,,
897,40890,1,,,,,,625.0,624.0,309.0,310.0,48.0
898,33786,0,384.0,312.0,309.0,0.0,49.0,,,,,
899,40940,1,,,,,,626.0,625.0,309.0,311.0,48.0
900,33836,0,384.0,312.0,309.0,0.0,49.0,,,,,
901,40990,1,,,,,,627.0,626.0,310.0,311.0,46.0
902,33886,0,385.0,313.0,310.0,0.0,48.0,,,,,
903,41040,1,,,,,,628.0,627.0,310.0,312.0,46.0
904,33936,0,385.0,313.0,310.0,0.0,48.0,,,,,
905,41090,1,,,,,,629.0,628.0,311.0,312.0,46.0
906,33986,0,386.0,314.0,311.0,0.0,47.0,,,,,
907,41140,1,,,,,,630.0,629.0,311.0,313.0,47.0
908,34036,0,386.0,314.0,311.0,0.0,47.0,,,,,
909,41190,1,,,,,,631.0,630.0,312.0,313.0,46.0
910,34086,0,387.0,315.0,312.0,0.0,47.0,,,,,
911,41240,1,,,,,,632.0,631.0,312.0,314.0,47.0
912,34136,0,387.0,315.0,312.0,0.0,47.0,,,,,
913,41290,1,,,,,,633.0,632.0,313.0,314.0,44.0
914,34186,0,388.0,316.0,313.0,0.0,46.0,,,,,
915,41340,1,,,,,,634.0,633.0,313.0,315.0,44.0
916,34236,0,389.0,317.0,314.0,0.0,44.0,,,,,
917,41390,1,,,,,,635.0,634.0,314.0,315.0,45.0
918,34286,0,389.0,317.0,314.0,0.0,44.0,,,,,
919,41440,1,,,,,,636.0,635.0,314.0,316.0,46.0
920,34336,0,390.0,318.0,315.0,0.0,45.0,,,,,
921,41490,1,,,,,,637.0,636.0,315.0,316.0,45.0
922,34386,0,390.0,318.0,315.0,0.0,45.0,,,,,
923,41540,1,,,,,,638.0,637.0,315.0,317.0,45.0
924,34436,0,391.0,319.0,316.0,0.0,45.0,,,,,
925,41590,1,,,,,,639.0,638.0,316.0,317.0,45.0
926,34486,0,391.0,319.0,316.0,0.0,45.0,,,,,
927,41640,1,,,,,,640.0,639.0,316.0,318.0,46.0
928,34536,0,392.0,320.0,317.0,0.0,45.0,,,,,
929,41690,1,,,,,,641.0,640.0,317.0,318.0,44.0
930,34586,0,392.0,320.0,317.0,0.0,45.0,,,,,
931,41740,1,,,,,,642.0,641.0,317.0,319.0,45.0
932,34636,0,393.0,321.0,317.0,0.0,45.0,,,,,
933,41790,1,,,,,,643.0,642.0,318.0,319.0,45.0
934,34686,0,393.0,321.0,317.0,0.0,45.0,,,,,
935,41840,1,,,,,,644.0,643.0,318.0,320.0,46.0
936,34736,0,394.0,322.0,318.0,0.0,45.0,,,,,
937,41890,1,,,,,,645.0,644.0,319.0,320.0,45.0
938,34786,0,394.0,322.0,318.0,0.0,45.0,,,,,
939,41940,1,,,,,,646.0,645.0,319.0,321.0,45.0
940,34836,0,395.0,323.0,319.0,0.0,45.0,,,,,
941,41990,1,,,,,,647.0,646.0,320.0,321.0,43.0
942,34886,0,395.0,323.0,319.0,0.0,45.0,,,,,
943,42040,1,,,,,,648.0,647.0,320.0,322.0,45.0
944,34936,0,396.0,324.0,320.0,0.0,44.0,,,,,
945,42090,1,,,,,,649.0,648.0,321.0,322.0,46.0
946,34986,0,396.0,324.0,320.0,0.0,44.0,,,,,
947,42140,1,,,,,,650.0,649.0,321.0,323.0,45.0
948,35036,0,397.0,325.0,321.0,0.0,46.0,,,,,
949,42190,1,,,,,,651.0,650.0,322.0,323.0,46.0
950,35086,0,397.0,325.0,321.0,0.0,46.0,,,,,
951,42240,1,,,,,,652.0,651.0,322.0,324.0,47.0
952,35136,0,398.0,326.0,322.0,0.0,47.0,,,,,
953,42290,1,,,,,,653.0,652.0,323.0,324.0,47.0
954,35186,0,398.0,326.0,322.0,0.0,47.0,,,,,
955,42340,1,,,,,,654.0,653.0,323.0,325.0,47.0
956,35236,0,399.0,327.0,323.0,0.0,47.0,,,,,
957,42390,1,,,,,,655.0,654.0,324.0,325.0,45.0
958,35286,0,399.0,327.0,323.0,0.0,47.0,,,,,
959,42440,1,,,,,,656.0,655.0,324.0,326.0,45.0
960,35336,0,400.0,328.0,324.0,0.0,45.0,,,,,
961,42490,1,,,,,,657.0,656.0,325.0,326.0,45.0
962,35386,0,400.0,328.0,324.0,0.0,45.0,,,,,
963,42540,1,,,,,,658.0,657.0,325.0,327.0,45.0
964,35436,0,401.0,329.0,325.0,0.0,45.0,,,,,
965,42590,1,,,,,,659.0,658.0,326.0,327.0,48.0
966,35486,0,401.0,329.0,325.0,0.0,45.0,,,,,
967,42640,1,,,,,,660.0,659.0,326.0,328.0,48.0
968,35536,0,402.0,330.0,326.0,0.0,49.0,,,,,
969,42690,1,,,,,,661.0,660.0,327.0,328.0,48.0
970,35586,0,402.0,330.0,326.0,0.0,49.0,,,,,
971,42740,1,,,,,,662.0,661.0,327.0,329.0,47.0
972,35636,0,403.0,331.0,327.0,0.0,48.0,,,,,
973,42790,1,,,,,,663.0,662.0,328.0,329.0,49.0
974,35686,0,403.0,331.0,327.0,0.0,48.0,,,,,
975,42840,1,,,,,,664.0,663.0,328.0,330.0,48.0
976,35736,0,404.0,332.0,328.0,0.0,50.0,,,,,
977,42890,1,,,,,,665.0,664.0,329.0,330.0,49.0
978,35786,0,404.0,332.0,328.0,0.0,50.0,,,,,
979,42940,1,,,,,,666.0,665.0,329.0,331.0,46.0
980,35836,0,405.0,333.0,329.0,0.0,48.0,,,,,
981,42990,1,,,,,,667.0,666.0,330.0,331.0,48.0
982,35886,0,405.0,333.0,329.0,0.0,48.0,,,,,
983,43040,1,,,,,,668.0,667.0,330.0,332.0,47.0
984,35936,0,406.0,334.0,330.0,0.0,49.0,,,,,
985,43090,1,,,,,,669.0,668.0,331.0,332.0,47.0
986,35986,0,406.0,334.0,330.0,0.0,49.0,,,,,
987,43140,1,,,,,,670.0,669.0,331.0,333.0,46.0
988,36036,0,407.0,335.0,331.0,0.0,46.0,,,,,
989,43190,1,,,,,,671.0,670.0,332.0,333.0,46.0
990,36086,0,407.0,335.0,331.0,0.0,46.0,,,,,
991,43240,1,,,,,,672.0,671.0,332.0,334.0,47.0
992,36136,0,408.0,336.0,332.0,0.0,46.0,,,,,
993,43290,1,,,,,,673.0,672.0,333.0,334.0,45.0
994,36186,0,408.0,336.0,332.0,0.0,46.0,,,,,
995,43340,1,,,,,,674.0,673.0,333.0,335.0,45.0
996,36236,0,409.0,337.0,333.0,0.0,45.0,,,,,
997,43390,1,,,,,,675.0,674.0,334.0,335.0,45.0
998,36286,0,409.0,337.0,333.0,0.0,45.0,,,,,
999,43440,1,,,,,,676.0,675.0,334.0,336.0,45.0
1000,36336,0,410.0,338.0,334.0,0.0,45.0,,,,,
1001,43490,1,,,,,,677.0,676.0,335.0,336.0,45.0
1002,36386,0,410.0,338.0,334.0,0.0,45.0,,,,,
1003,43540,1,,,,,,678.0,677.0,335.0,337.0,46.0
1004,36436,0,411.0,339.0,335.0,0.0,45.0,,,,,
1005,43590,1,,,,,,679.0,678.0,336.0,337.0,45.0
1006,36486,0,411.0,339.0,335.0,0.0,45.0,,,,,
1007,43640,1,,,,,,680.0,679.0,336.0,338.0,45.0
1008,36536,0,412.0,340.0,336.0,0.0,45.0,,,,,
1009,43690,1,,,,,,681.0,680.0,337.0,338.0,45.0
1010,36586,0,412.0,340.0,336.0,0.0,45.0,,,,,
1011,43740,1,,,,,,682.0,681.0,337.0,339.0,46.0
1012,36636,0,413.0,341.0,337.0,0.0,45.0,,,,,
1013,43790,1,,,,,,683.0,682.0,338.0,339.0,44.0
1014,36686,0,413.0,341.0,337.0,0.0,45.0,,,,,
1015,43840,1,,,,,,684.0,683.0,338.0,340.0,45.0
1016,36736,0,414.0,342.0,338.0,0.0,44.0,,,,,
1017,43890,1,,,,,,685.0,684.0,339.0,340.0,46.0
1018,36786,0,414.0,342.0,338.0,0.0,44.0,,,,,
1019,43940,1,,,,,,686.0,685.0,339.0,341.0,46.0
1020,36836,0,415.0,343.0,339.0,0.0,47.0,,,,,
1021,43990,1,,,,,,687.0,686.0,340.0,341.0,48.0
1022,36886,0,415.0,343.0,339.0,0.0,47.0,,,,,
1023,44040,1,,,,,,688.0,687.0,340.0,342.0,48.0
1024,36936,0,416.0,344.0,340.0,0.0,49.0,,,,,
1025,44090,1,,,,,,689.0,688.0,341.0,342.0,46.0
1026,36986,0,416.0,344.0,340.0,0.0,49.0,,,,,
1027,44140,1,,,,,,690.0,689.0,341.0,343.0,45.0
1028,37036,0,417.0,345.0,341.0,0.0,45.0,,,,,
1029,44190,1,,,,,,691.0,690.0,342.0,343.0,44.0
1030,37086,0,417.0,345.0,341.0,0.0,45.0,,,,,
1031,44240,1,,,,,,692.0,691.0,342.0,344.0,46.0
1032,37136,0,418.0,346.0,342.0,0.0,45.0,,,,,
1033,44290,1,,,,,,693.0,692.0,343.0,344.0,47.0
1034,37186,0,418.0,346.0,342.0,0.0,45.0,,,,,
1035,44340,1,,,,,,694.0,693.0,343.0,345.0,47.0
1036,37236,0,419.0,347.0,343.0,0.0,47.0,,,,,
1037,44390,1,,,,,,695.0,694.0,344.0,345.0,47.0
1038,37286,0,419.0,347.0,343.0,0.0,47.0,,,,,
1039,44440,1,,,,,,696.0,695.0,344.0,346.0,46.0
1040,37336,0,420.0,348.0,344.0,0.0,47.0,,,,,
1041,44490,1,,,,,,697.0,696.0,345.0,346.0,45.0
1042,37386,0,420.0,348.0,344.0,0.0,47.0,,,,,
1043,44540,1,,,,,,698.0,697.0,345.0,347.0,45.0
1044,37436,0,421.0,349.0,345.0,0.0,45.0,,,,,
1045,44590,1,,,,,,699.0,698.0,346.0,347.0,45.0
1046,37486,0,421.0,349.0,345.0,0.0,45.0,,,,,
1047,44640,1,,,,,,700.0,699.0,346.0,348.0,45.0
1048,37536,0,422.0,350.0,346.0,0.0,45.0,,,,,
1049,44690,1,,,,,,701.0,700.0,347.0,348.0,45.0
1050,37586,0,422.0,350.0,346.0,0.0,45.0,,,,,
1051,44740,1,,,,,,702.0,701.0,347.0,349.0,45.0
1052,37636,0,423.0,351.0,347.0,0.0,45.0,,,,,
1053,44790,1,,,,,,703.0,702.0,348.0,349.0,44.0
1054,37686,0,423.0,351.0,347.0,0.0,45.0,,,,,
1055,44840,1,,,,,,704.0,703.0,348.0,350.0,47.0
1056,37736,0,424.0,352.0,348.0,0.0,45.0,,,,,
1057,44890,1,,,,,,705.0,704.0,349.0,350.0,44.0
1058,37786,0,424.0,352.0,348.0,0.0,45.0,,,,,
1059,44940,1,,,,,,706.0,705.0,349.0,351.0,44.0
1060,37836,0,425.0,353.0,349.0,0.0,44.0,,,,,
1061,44990,1,,,,,,707.0,706.0,350.0,351.0,45.0
1062,37886,0,425.0,353.0,349.0,0.0,44.0,,,,,
1063,45040,1,,,,,,708.0,707.0,350.0,352.0,45.0
1064,37936,0,426.0,354.0,350.0,0.0,45.0,,,,,
1065,45090,1,,,,,,709.0,708.0,351.0,352.0,45.0
1066,37986,0,426.0,354.0,350.0,0.0,45.0,,,,,
1067,45140,1,,,,,,710.0,709.0,351.0,353.0,45.0
1068,38036,0,427.0,355.0,351.0,0.0,45.0,,,,,
1069,45190,1,,,,,,711.0,710.0,352.0,353.0,46.0
1070,38086,0,427.0,355.0,351.0,0.0,45.0,,,,,
1071,45240,1,,,,,,712.0,711.0,352.0,354.0,46.0
1072,38136,0,428.0,356.0,352.0,0.0,46.0,,,,,
1073,45290,1,,,,,,713.0,712.0,353.0,354.0,44.0
1074,38186,0,428.0,356.0,352.0,0.0,46.0,,,,,
1075,45340,1,,,,,,714.0,713.0,353.0,355.0,44.0
1076,38236,0,429.0,357.0,353.0,0.0,45.0,,,,,
1077,45390,1,,,,,,715.0,714.0,354.0,355.0,46.0
1078,38286,0,429.0,357.0,353.0,0.0,45.0,,,,,
1079,45440,1,,,,,,716.0,715.0,354.0,356.0,46.0
1080,38336,0,430.0,358.0,354.0,0.0,46.0,,,,,
1081,45490,1,,,,,,717.0,716.0,355.0,356.0,46.0
1082,38386,0,430.0,358.0,354.0,0.0,46.0,,,,,
1083,45540,1,,,,,,718.0,717.0,355.0,357.0,47.0
1084,38436,0,431.0,359.0,355.0,0.0,47.0,,,,,
1085,45590,1,,,,,,719.0,718.0,356.0,357.0,45.0
1086,38486,0,431.0,359.0,355.0,0.0,47.0,,,,,
1087,45640,1,,,,,,720.0,719.0,356.0,358.0,45.0
1088,38536,0,432.0,360.0,356.0,0.0,46.0,,,,,
1089,45690,1,,,,,,721.0,720.0,357.0,358.0,46.0
1090,38586,0,432.0,360.0,356.0,0.0,46.0,,,,,
1091,45740,1,,,,,,722.0,721.0,357.0,359.0,46.0
1092,38636,0,433.0,361.0,357.0,0.0,47.0,,,,,
1093,45790,1,,,,,,723.0,722.0,358.0,359.0,47.0
1094,38686,0,433.0,361.0,357.0,0.0,47.0,,,,,
1095,45840,1,,,,,,724.0,723.0,358.0,360.0,47.0
1096,38736,0,434.0,362.0,358.0,0.0,46.0,,,,,
1097,45890,1,,,,,,725.0,724.0,359.0,360.0,44.0
1098,38786,0,434.0,362.0,358.0,0.0,46.0,,,,,
1099,45940,1,,,,,,726.0,725.0,359.0,361.0,43.0
1100,38836,0,435.0,363.0,359.0,0.0,44.0,,,,,
1101,45990,1,,,,,,727.0,726.0,360.0,361.0,45.0
1102,38886,0,435.0,363.0,359.0,0.0,44.0,,,,,
1103,46040,1,,,,,,728.0,727.0,360.0,362.0,44.0
1104,38936,0,436.0,364.0,360.0,0.0,45.0,,,,,
1105,46090,1,,,,,,729.0,728.0,361.0,362.0,47.0
1106,38986,0,436.0,364.0,360.0,0.0,45.0,,,,,
1107,46140,1,,,,,,730.0,729.0,361.0,363.0,47.0
1108,39036,0,437.0,365.0,361.0,0.0,47.0,,,,,
1109,46190,1,,,,,,731.0,730.0,362.0,363.0,43.0
1110,39086,0,437.0,365.0,361.0,0.0,47.0,,,,,
1111,46240,1,,,,,,732.0,731.0,362.0,364.0,43.0
1112,39136,0,438.0,366.0,362.0,0.0,43.0,,,,,
1113,46290,1,,,,,,733.0,732.0,363.0,364.0,42.0
1114,39186,0,438.0,366.0,362.0,0.0,43.0,,,,,
1115,46340,1,,,,,,734.0,733.0,363.0,365.0,42.0
1116,39236,0,439.0,367.0,363.0,0.0,42.0,,,,,
1117,46390,1,,,,,,735.0,734.0,364.0,365.0,42.0
1118,39286,0,439.0,367.0,363.0,0.0,42.0,,,,,
1119,46440,1,,,,,,736.0,735.0,364.0,366.0,42.0
1120,39336,0,440.0,368.0,364.0,0.0,42.0,,,,,
1121,46490,1,,,,,,737.0,736.0,365.0,366.0,41.0
1122,39386,0,440.0,368.0,364.0,0.0,42.0,,,,,
1123,46540,1,,,,,,738.0,737.0,365.0,367.0,42.0
1124,39436,0,441.0,369.0,365.0,0.0,42.0,,,,,
1125,46590,1,,,,,,739.0,738.0,366.0,367.0,42.0
1126,39486,0,441.0,369.0,365.0,0.0,42.0,,,,,
1127,46640,1,,,,,,740.0,739.0,366.0,368.0,41.0
1128,39536,0,442.0,370.0,366.0,0.0,42.0,,,,,
1129,46690,1,,,,,,741.0,740.0,367.0,368.0,40.0
1130,39586,0,442.0,370.0,366.0,0.0,42.0,,,,,
1131,46740,1,,,,,,742.0,741.0,367.0,369.0,40.0
1132,39636,0,443.0,371.0,367.0,0.0,41.0,,,,,
1133,46790,1,,,,,,743.0,742.0,368.0,369.0,41.0
1134,39686,0,443.0,371.0,367.0,0.0,41.0,,,,,
1135,46840,1,,,,,,744.0,743.0,368.0,370.0,42.0
1136,39736,0,444.0,372.0,368.0,0.0,41.0,,,,,
1137,46890,1,,,,,,745.0,744.0,369.0,370.0,42.0
1138,39786,0,444.0,372.0,368.0,0.0,41.0,,,,,
1139,46940,1,,,,,,746.0,745.0,369.0,371.0,43.0
1140,39836,0,445.0,373.0,369.0,0.0,43.0,,,,,
1141,46990,1,,,,,,747.0,746.0,370.0,371.0,42.0
1142,39886,0,445.0,373.0,369.0,0.0,43.0,,,,,
1143,47040,1,,,,,,748.0,747.0,370.0,372.0,42.0
1144,39936,0,446.0,374.0,370.0,0.0,42.0,,,,,
1145,47090,1,,,,,,749.0,748.0,371.0,372.0,44.0
1146,39986,0,446.0,374.0,370.0,0.0,42.0,,,,,
1147,47140,1,,,,,,750.0,749.0,371.0,373.0,44.0
1148,40036,0,447.0,375.0,371.0,0.0,44.0,,,,,
1149,47190,1,,,,,,751.0,750.0,372.0,373.0,44.0
1150,40086,0,447.0,375.0,371.0,0.0,44.0,,,,,
1151,47240,1,,,,,,752.0,751.0,372.0,374.0,43.0
1152,40136,0,448.0,376.0,372.0,0.0,44.0,,,,,
1153,47290,1,,,,,,753.0,752.0,373.0,374.0,43.0
1154,40186,0,448.0,376.0,372.0,0.0,44.0,,,,,
1155,47340,1,,,,,,754.0,753.0,373.0,375.0,42.0
1156,40236,0,449.0,377.0,373.0,0.0,42.0,,,,,
1157,47390,1,,,,,,755.0,754.0,374.0,375.0,41.0
1158,40286,0,449.0,377.0,373.0,0.0,42.0,,,,,
1159,47440,1,,,,,,756.0,755.0,374.0,376.0,41.0
1160,40336,0,450.0,378.0,374.0,0.0,41.0,,,,,
1161,47490,1,,,,,,757.0,756.0,375.0,376.0,42.0
1162,40386,0,450.0,378.0,374.0,0.0,41.0,,,,,
1163,47540,1,,,,,,758.0,757.0,375.0,377.0,41.0
1164,40436,0,451.0,379.0,375.0,0.0,42.0,,,,,
1165,47590,1,,,,,,759.0,758.0,376.0,377.0,41.0
1166,40486,0,451.0,379.0,375.0,0.0,42.0,,,,,
1167,47640,1,,,,,,760.0,759.0,376.0,378.0,41.0
1168,40536,0,452.0,380.0,376.0,0.0,41.0,,,,,
1169,47690,1,,,,,,761.0,760.0,377.0,378.0,40.0
1170,40586,0,452.0,380.0,376.0,0.0,41.0,,,,,
1171,47740,1,,,,,,762.0,761.0,377.0,379.0,42.0
1172,40636,0,453.0,381.0,377.0,0.0,41.0,,,,,
1173,47790,1,,,,,,763.0,762.0,378.0,379.0,43.0
1174,40686,0,453.0,381.0,377.0,0.0,41.0,,,,,
1175,47840,1,,,,,,764.0,763.0,378.0,380.0,43.0
1176,40736,0,454.0,382.0,378.0,0.0,43.0,,,,,
1177,47890,1,,,,,,765.0,764.0,379.0,380.0,41.0
1178,40786,0,454.0,382.0,378.0,0.0,43.0,,,,,
1179,47940,1,,,,,,766.0,765.0,379.0,381.0,41.0
1180,40836,0,455.0,383.0,379.0,0.0,40.0,,,,,
1181,47990,1,,,,,,767.0,766.0,380.0,381.0,40.0
1182,40886,0,455.0,383.0,379.0,0.0,40.0,,,,,
1183,48040,1,,,,,,768.0,767.0,380.0,382.0,41.0
1184,40936,0,456.0,384.0,380.0,0.0,41.0,,,,,
1185,48090,1,,,,,,769.0,768.0,381.0,382.0,41.0
1186,40986,0,456.0,384.0,380.0,0.0,41.0,,,,,
1187,48140,1,,,,,,770.0,769.0,381.0,383.0,41.0
1188,41036,0,457.0,385.0,381.0,0.0,40.0,,,,,
1189,48190,1,,,,,,771.0,770.0,382.0,383.0,39.0
1190,41086,0,457.0,385.0,381.0,0.0,40.0,,,,,
1191,48240,1,,,,,,772.0,771.0,382.0,384.0,39.0
1192,41136,0,458.0,386.0,382.0,0.0,39.0,,,,,
1193,48290,1,,,,,,773.0,772.0,383.0,384.0,39.0
1194,41186,0,458.0,386.0,382.0,0.0,39.0,,,,,
1195,48340,1,,,,,,774.0,773.0,383.0,385.0,40.0
1196,41236,0,459.0,387.0,383.0,0.0,39.0,,,,,
1197,48390,1,,,,,,775.0,774.0,384.0,385.0,39.0
