,timestamp,logNumber,Statistic.recvSeq2,Statistic.recvNum2,Statistic.compute1num2,Statistic.compute2num2,Statistic.dist2,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1
801,22604,0,172.0,171.0,168.0,0.0,20.0,,,,,
802,19581,1,,,,,,403.0,341.0,168.0,168.0,20.0
803,22614,0,172.0,171.0,168.0,0.0,20.0,,,,,
804,19591,1,,,,,,403.0,341.0,168.0,168.0,20.0
805,22624,0,172.0,171.0,168.0,0.0,20.0,,,,,
806,19601,1,,,,,,403.0,341.0,168.0,168.0,20.0
807,22634,0,172.0,171.0,168.0,0.0,20.0,,,,,
808,19611,1,,,,,,404.0,342.0,168.0,169.0,20.0
809,22644,0,172.0,171.0,168.0,0.0,20.0,,,,,
810,19621,1,,,,,,404.0,342.0,168.0,169.0,20.0
811,22654,0,172.0,171.0,168.0,0.0,20.0,,,,,
812,19631,1,,,,,,404.0,342.0,168.0,169.0,20.0
813,22664,0,173.0,172.0,169.0,0.0,20.0,,,,,
814,19641,1,,,,,,404.0,342.0,168.0,169.0,20.0
815,22674,0,173.0,172.0,169.0,0.0,20.0,,,,,
816,19651,1,,,,,,404.0,342.0,168.0,169.0,20.0
817,22684,0,173.0,172.0,169.0,0.0,20.0,,,,,
818,19661,1,,,,,,405.0,343.0,169.0,169.0,20.0
819,22694,0,173.0,172.0,169.0,0.0,20.0,,,,,
820,19671,1,,,,,,405.0,343.0,169.0,169.0,20.0
821,22704,0,173.0,172.0,169.0,0.0,20.0,,,,,
822,19681,1,,,,,,405.0,343.0,169.0,169.0,20.0
823,22714,0,173.0,172.0,169.0,0.0,20.0,,,,,
824,19691,1,,,,,,405.0,343.0,169.0,169.0,20.0
825,22724,0,173.0,172.0,169.0,0.0,20.0,,,,,
826,19701,1,,,,,,405.0,343.0,169.0,169.0,20.0
827,22734,0,173.0,172.0,169.0,0.0,20.0,,,,,
828,19711,1,,,,,,406.0,344.0,169.0,170.0,19.0
829,22744,0,173.0,172.0,169.0,0.0,20.0,,,,,
830,19721,1,,,,,,406.0,344.0,169.0,170.0,19.0
831,22754,0,173.0,172.0,169.0,0.0,20.0,,,,,
832,19731,1,,,,,,406.0,344.0,169.0,170.0,19.0
833,22764,0,174.0,173.0,170.0,0.0,19.0,,,,,
834,19741,1,,,,,,406.0,344.0,169.0,170.0,19.0
835,22774,0,174.0,173.0,170.0,0.0,19.0,,,,,
836,19751,1,,,,,,406.0,344.0,169.0,170.0,19.0
837,22784,0,174.0,173.0,170.0,0.0,19.0,,,,,
838,19761,1,,,,,,407.0,345.0,170.0,170.0,20.0
839,22794,0,174.0,173.0,170.0,0.0,19.0,,,,,
840,19771,1,,,,,,407.0,345.0,170.0,170.0,20.0
841,22804,0,174.0,173.0,170.0,0.0,19.0,,,,,
842,19781,1,,,,,,407.0,345.0,170.0,170.0,20.0
843,22814,0,174.0,173.0,170.0,0.0,19.0,,,,,
844,19791,1,,,,,,407.0,345.0,170.0,170.0,20.0
845,22824,0,174.0,173.0,170.0,0.0,19.0,,,,,
846,19801,1,,,,,,407.0,345.0,170.0,170.0,20.0
847,22834,0,174.0,173.0,170.0,0.0,19.0,,,,,
848,19811,1,,,,,,408.0,346.0,170.0,171.0,21.0
849,22844,0,174.0,173.0,170.0,0.0,19.0,,,,,
850,19821,1,,,,,,408.0,346.0,170.0,171.0,21.0
851,22854,0,174.0,173.0,170.0,0.0,19.0,,,,,
852,19831,1,,,,,,408.0,346.0,170.0,171.0,21.0
853,22864,0,175.0,174.0,171.0,0.0,20.0,,,,,
854,19841,1,,,,,,408.0,346.0,170.0,171.0,21.0
855,22874,0,175.0,174.0,171.0,0.0,20.0,,,,,
856,19851,1,,,,,,408.0,346.0,170.0,171.0,21.0
857,22884,0,175.0,174.0,171.0,0.0,20.0,,,,,
858,19861,1,,,,,,409.0,347.0,171.0,171.0,19.0
859,22894,0,175.0,174.0,171.0,0.0,20.0,,,,,
860,19871,1,,,,,,409.0,347.0,171.0,171.0,19.0
861,22904,0,175.0,174.0,171.0,0.0,20.0,,,,,
862,19881,1,,,,,,409.0,347.0,171.0,171.0,19.0
863,22914,0,175.0,174.0,171.0,0.0,20.0,,,,,
864,19891,1,,,,,,409.0,347.0,171.0,171.0,19.0
865,22924,0,175.0,174.0,171.0,0.0,20.0,,,,,
866,19901,1,,,,,,409.0,347.0,171.0,171.0,19.0
867,22934,0,175.0,174.0,171.0,0.0,20.0,,,,,
868,19911,1,,,,,,410.0,348.0,171.0,172.0,20.0
869,22944,0,175.0,174.0,171.0,0.0,20.0,,,,,
870,19921,1,,,,,,410.0,348.0,171.0,172.0,20.0
871,22954,0,175.0,174.0,171.0,0.0,20.0,,,,,
872,19931,1,,,,,,410.0,348.0,171.0,172.0,20.0
873,22964,0,176.0,175.0,172.0,0.0,19.0,,,,,
874,19941,1,,,,,,410.0,348.0,171.0,172.0,20.0
875,22974,0,176.0,175.0,172.0,0.0,19.0,,,,,
876,19951,1,,,,,,410.0,348.0,171.0,172.0,20.0
877,22984,0,176.0,175.0,172.0,0.0,19.0,,,,,
878,19961,1,,,,,,411.0,349.0,172.0,172.0,21.0
879,22994,0,176.0,175.0,172.0,0.0,19.0,,,,,
880,19971,1,,,,,,411.0,349.0,172.0,172.0,21.0
881,23004,0,176.0,175.0,172.0,0.0,19.0,,,,,
882,19981,1,,,,,,411.0,349.0,172.0,172.0,21.0
883,23014,0,176.0,175.0,172.0,0.0,19.0,,,,,
884,19991,1,,,,,,411.0,349.0,172.0,172.0,21.0
885,23024,0,176.0,175.0,172.0,0.0,19.0,,,,,
886,20001,1,,,,,,411.0,349.0,172.0,172.0,21.0
887,23034,0,176.0,175.0,172.0,0.0,19.0,,,,,
888,20011,1,,,,,,412.0,350.0,172.0,173.0,22.0
889,23044,0,176.0,175.0,172.0,0.0,19.0,,,,,
890,20021,1,,,,,,412.0,350.0,172.0,173.0,22.0
891,23054,0,176.0,175.0,172.0,0.0,19.0,,,,,
892,20031,1,,,,,,412.0,350.0,172.0,173.0,22.0
893,23064,0,177.0,176.0,173.0,0.0,22.0,,,,,
894,20041,1,,,,,,412.0,350.0,172.0,173.0,22.0
895,23074,0,177.0,176.0,173.0,0.0,22.0,,,,,
896,20051,1,,,,,,412.0,350.0,172.0,173.0,22.0
897,23084,0,177.0,176.0,173.0,0.0,22.0,,,,,
898,20061,1,,,,,,413.0,351.0,173.0,173.0,21.0
899,23094,0,177.0,176.0,173.0,0.0,22.0,,,,,
900,20071,1,,,,,,413.0,351.0,173.0,173.0,21.0
901,23104,0,177.0,176.0,173.0,0.0,22.0,,,,,
902,20081,1,,,,,,413.0,351.0,173.0,173.0,21.0
903,23114,0,177.0,176.0,173.0,0.0,22.0,,,,,
904,20091,1,,,,,,413.0,351.0,173.0,173.0,21.0
905,23124,0,177.0,176.0,173.0,0.0,22.0,,,,,
906,20101,1,,,,,,413.0,351.0,173.0,173.0,21.0
907,23134,0,177.0,176.0,173.0,0.0,22.0,,,,,
908,20111,1,,,,,,414.0,352.0,173.0,174.0,19.0
909,23144,0,177.0,176.0,173.0,0.0,22.0,,,,,
910,20121,1,,,,,,414.0,352.0,173.0,174.0,19.0
911,23154,0,177.0,176.0,173.0,0.0,22.0,,,,,
912,20131,1,,,,,,414.0,352.0,173.0,174.0,19.0
913,23164,0,178.0,177.0,174.0,0.0,20.0,,,,,
914,20141,1,,,,,,414.0,352.0,173.0,174.0,19.0
915,23174,0,178.0,177.0,174.0,0.0,20.0,,,,,
916,20151,1,,,,,,414.0,352.0,173.0,174.0,19.0
917,23184,0,178.0,177.0,174.0,0.0,20.0,,,,,
918,20161,1,,,,,,415.0,353.0,174.0,174.0,20.0
919,23194,0,178.0,177.0,174.0,0.0,20.0,,,,,
920,20171,1,,,,,,415.0,353.0,174.0,174.0,20.0
921,23204,0,178.0,177.0,174.0,0.0,20.0,,,,,
922,20181,1,,,,,,415.0,353.0,174.0,174.0,20.0
923,23214,0,178.0,177.0,174.0,0.0,20.0,,,,,
924,20191,1,,,,,,415.0,353.0,174.0,174.0,20.0
925,23224,0,178.0,177.0,174.0,0.0,20.0,,,,,
926,20201,1,,,,,,415.0,353.0,174.0,174.0,20.0
927,23234,0,178.0,177.0,174.0,0.0,20.0,,,,,
928,20211,1,,,,,,416.0,354.0,174.0,175.0,21.0
929,23244,0,178.0,177.0,174.0,0.0,20.0,,,,,
930,20221,1,,,,,,416.0,354.0,174.0,175.0,21.0
931,23254,0,178.0,177.0,174.0,0.0,20.0,,,,,
932,20231,1,,,,,,416.0,354.0,174.0,175.0,21.0
933,23264,0,179.0,178.0,175.0,0.0,20.0,,,,,
934,20241,1,,,,,,416.0,354.0,174.0,175.0,21.0
935,23274,0,179.0,178.0,175.0,0.0,20.0,,,,,
936,20251,1,,,,,,416.0,354.0,174.0,175.0,21.0
937,23284,0,179.0,178.0,175.0,0.0,20.0,,,,,
