,timestamp,logNumber,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1,UAV0x,UAV0y,UAV0z,UAV1x,UAV1y,UAV1z,distance_3_to_1
75,135465,0,9755,5421,1039,4366,244,0.89685184,0.9157909,0.3866363,-1.0953748,-0.58318764,0.07818488,1.338844217213823
76,135485,0,9755,5421,1039,4366,244,0.89684564,0.91580003,0.3866418,-1.0953943,-0.5831403,0.07820494,1.3388478948982625
77,135505,0,9757,5422,1039,4367,245,0.89684725,0.91580385,0.38664198,-1.0952939,-0.58326304,0.078142464,1.3388516339002217
78,135525,0,9757,5422,1039,4367,245,0.896852,0.91579896,0.38663894,-1.0952837,-0.58315355,0.078147486,1.3388506070010826
79,135545,0,9759,5423,1039,4368,244,0.89685124,0.91580033,0.38664714,-1.0954382,-0.58317554,0.07833232,1.3388533924678994
80,135565,0,9760,5424,1040,4368,243,0.8968532,0.9157989,0.38663924,-1.0954583,-0.5828437,0.07847662,1.3388514508389413
81,135585,0,9761,5425,1040,4369,242,0.8968533,0.9158042,0.38664633,-1.0957365,-0.58334213,0.07917342,1.3388572076329464
82,135605,0,9762,5426,1040,4370,241,0.89684933,0.91580135,0.38663942,-1.0956038,-0.58272827,0.07981428,1.338850578813229
83,135625,0,9763,5427,1040,4371,243,0.89685506,0.9158074,0.38662887,-1.0953168,-0.5828132,0.08043716,1.3388555238089304
84,135645,0,9764,5428,1040,4372,243,0.89684904,0.91580665,0.3866371,-1.0955049,-0.5829192,0.08092411,1.3388533364858817
85,135665,0,9764,5428,1040,4372,243,0.89684635,0.9157989,0.38663423,-1.0941675,-0.5829763,0.082146116,1.3388454133396588
86,135685,0,9766,5429,1041,4372,243,0.89685225,0.915802,0.38664258,-1.0951378,-0.58270514,0.08257972,1.3388538960055079
87,135705,0,9767,5430,1041,4373,242,0.8968504,0.915799,0.3866389,-1.0947474,-0.5827157,0.08382533,1.3388495611317026
88,135725,0,9768,5431,1041,4374,243,0.89684516,0.91580504,0.38663414,-1.0949485,-0.5829227,0.084487975,1.338848788386763
89,135745,0,9769,5432,1041,4375,243,0.8968502,0.91579866,0.38663277,-1.0947114,-0.58301914,0.08579208,1.3388474238102628
90,135765,0,9770,5433,1042,4375,240,0.89685094,0.9157931,0.38663623,-1.0942634,-0.58218116,0.087136105,1.338845109601888
91,135785,0,9771,5434,1042,4376,243,0.8968477,0.91579425,0.38664192,-1.0946722,-0.5826993,0.08948253,1.3388453720105065
92,135805,0,9772,5435,1042,4377,241,0.8968544,0.91580254,0.3866432,-1.0944552,-0.5827967,0.09129493,1.3388558810548843
93,135825,0,9773,5436,1042,4378,240,0.89684767,0.91580373,0.38664022,-1.0945427,-0.58273935,0.092566326,1.3388513240646893
94,135845,0,9774,5437,1042,4379,240,0.89685047,0.9157964,0.38663805,-1.0939221,-0.58235085,0.09477392,1.3388475575610828
95,135865,0,9775,5438,1042,4380,240,0.896844,0.9157986,0.38663855,-1.0944984,-0.58277303,0.096527934,1.3388449002611507
96,135885,0,9776,5439,1042,4381,240,0.8968502,0.9157964,0.38663408,-1.0948486,-0.5831663,0.10463644,1.3388462532009087
97,135905,0,9777,5440,1042,4382,240,0.89685,0.91579896,0.3866425,-1.094783,-0.5835109,0.107168026,1.3388502736491685
98,135925,0,9777,5440,1042,4382,240,0.896853,0.9157949,0.38663456,-1.0951989,-0.5836188,0.11361548,1.338847248218683
99,135945,0,9779,5441,1042,4383,240,0.8968518,0.91580117,0.38663658,-1.0951365,-0.5837316,0.11575103,1.3388512759030127
100,135965,0,9779,5441,1042,4383,240,0.896848,0.915804,0.38663036,-1.0978582,-0.5856632,0.13432853,1.3388489187754704
101,135985,0,9781,5442,1043,4383,249,0.89684975,0.91579634,0.38664386,-1.0983297,-0.58595276,0.13641316,1.3388487159320115
102,136005,0,9781,5442,1043,4383,249,0.8968487,0.9157973,0.38663945,-1.098732,-0.58620006,0.13972124,1.3388473758096908
103,136025,0,9783,5443,1043,4384,251,0.8968474,0.9158008,0.38663772,-1.0992864,-0.5864872,0.14080608,1.3388484436427401
104,136045,0,9784,5444,1043,4385,249,0.8968501,0.91579247,0.38663787,-1.0995754,-0.586867,0.1422817,1.338844575497102
105,136065,0,9785,5445,1043,4386,249,0.8968488,0.91579795,0.38664308,-1.0999184,-0.58682984,0.14355479,1.338848954135743
106,136085,0,9785,5445,1043,4386,249,0.896851,0.9157963,0.38663584,-1.1006359,-0.58711034,0.14487469,1.3388471984899553
107,136105,0,9785,5445,1043,4386,249,0.89685076,0.91579086,0.3866426,-1.1015446,-0.58757,0.14704272,1.3388452823270682
