Ranging.distTo0,Ranging.truthDistTo0,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5,Ranging.distTo7,Ranging.truthDistTo7
136,123,127,184,272,223,190,116
136,123,127,184,273,221,190,116
135,122,121,186,271,219,190,116
135,122,124,187,268,217,188,116
132,122,120,189,267,215,187,116
130,122,124,189,267,215,187,116
137,122,121,192,263,213,181,116
133,122,121,192,260,211,179,116
136,122,118,193,257,208,179,116
136,122,120,196,251,205,174,116
134,122,122,198,250,205,174,116
135,122,116,201,250,205,175,87
134,122,117,202,248,205,175,87
133,121,117,202,245,205,175,87
129,121,118,203,243,205,167,87
129,121,117,208,242,205,169,87
129,121,116,211,238,205,165,87
126,121,120,213,238,205,158,87
122,121,121,214,237,205,155,87
116,121,121,214,234,181,155,87
116,121,237,217,234,179,150,87
116,121,121,221,227,179,150,87
113,120,120,223,222,174,143,87
107,120,123,227,222,174,153,87
112,120,121,227,221,169,149,87
112,121,121,227,217,165,149,87
111,121,121,227,210,165,146,87
111,121,123,227,205,165,146,87
112,121,125,227,202,165,143,87
113,121,125,242,202,165,145,87
112,121,127,244,197,165,138,41
112,118,127,244,198,223,138,41
113,116,130,163,194,223,140,159
113,116,129,159,195,223,140,161
114,115,129,160,195,223,135,162
112,115,128,161,195,223,135,162
115,116,127,164,193,223,129,162
115,116,127,164,188,223,130,162
115,116,125,164,185,223,130,162
115,116,121,166,187,223,126,162
114,116,117,167,183,223,125,162
111,116,113,168,183,223,125,162
109,116,117,168,183,223,121,162
109,107,117,168,185,220,121,170
111,106,116,147,185,220,121,170
111,106,118,145,185,220,116,171
118,106,117,146,185,220,114,171
116,106,119,147,185,220,110,171
113,106,119,148,185,220,113,151
110,106,119,148,185,220,118,151
108,106,119,148,185,220,118,151
108,106,124,149,185,220,116,151
104,107,126,151,185,220,119,151
100,107,124,151,185,220,128,151
99,107,128,152,185,220,120,151
98,107,128,152,185,212,125,151
99,107,126,153,180,212,125,151
99,107,127,153,178,204,121,151
100,102,127,160,180,202,117,140
102,101,128,160,180,202,115,140
107,101,127,161,179,202,113,140
108,101,127,161,179,202,114,141
105,102,127,161,174,203,114,141
105,102,125,161,179,201,116,141
105,102,127,161,174,202,119,141
108,102,127,158,174,202,116,144
107,102,124,158,179,202,116,144
106,102,124,158,180,202,113,144
105,102,122,160,181,202,113,144
105,102,120,160,184,201,115,146
101,102,121,161,183,201,118,145
100,102,121,161,183,201,124,145
100,102,124,161,183,201,124,145
103,102,124,161,182,201,125,145
106,98,125,161,180,201,125,145
106,98,123,158,180,199,121,146
107,98,125,158,180,199,120,145
107,98,126,158,180,199,120,145
106,98,125,158,182,199,119,145
105,98,125,158,180,199,118,145
104,98,128,158,176,199,118,145
104,98,123,157,178,199,117,145
105,98,125,157,181,199,115,145
109,97,124,160,181,199,115,142
107,97,123,158,177,197,115,142
111,97,123,158,180,197,114,142
108,97,121,158,178,198,114,142
108,97,126,157,180,198,116,142
111,97,122,157,176,198,113,142
111,97,122,156,176,198,115,141
110,96,122,156,175,197,116,141
109,95,122,156,178,197,115,141
114,95,121,156,178,197,115,141
114,95,121,154,177,197,114,141
105,94,122,152,178,195,116,141
115,94,120,152,178,195,116,142
121,93,118,151,178,195,116,141
74,93,118,151,177,194,115,141
98,93,118,152,180,195,115,141
98,93,121,153,178,195,115,141
64,91,118,150,177,194,113,142
69,91,118,150,177,194,114,143
66,90,117,150,182,194,114,144
70,90,117,150,178,194,114,144
78,90,115,150,181,194,114,144
78,90,112,152,178,194,113,144
72,90,113,152,176,194,116,144
71,90,114,151,176,194,115,144
70,91,111,139,175,199,111,155
71,91,111,139,177,204,114,155
77,91,107,140,181,204,114,155
77,91,105,139,181,204,116,155
83,91,109,139,186,207,121,155
89,91,107,139,186,207,121,155
91,91,109,130,187,208,121,175
87,105,109,130,188,226,129,179
88,107,109,129,191,230,129,179
88,107,108,130,197,236,131,179
93,111,113,128,199,236,131,184
106,115,111,128,199,236,135,187
108,116,110,128,210,242,135,192
118,119,110,128,220,245,138,193
119,119,107,129,220,245,138,193
119,119,111,129,232,245,132,193
121,119,113,131,231,251,136,200
114,125,115,131,231,251,132,202
113,126,119,129,235,253,126,203
107,128,119,129,238,255,132,207
111,129,119,130,242,257,132,207
111,129,118,135,242,258,130,208
114,129,118,137,247,258,136,210
111,129,117,138,247,258,141,210
110,129,119,142,249,258,142,210
114,131,119,142,252,258,145,217
114,133,122,139,256,264,145,217
114,133,123,141,258,264,150,219
114,132,124,140,261,266,147,223
113,134,124,147,261,266,146,223
118,136,122,148,265,266,146,227
125,138,122,148,267,269,156,230
126,139,121,151,268,305,156,230
126,139,121,152,272,308,156,231
128,141,122,154,275,308,172,235
129,144,124,155,275,308,178,238
123,143,127,156,276,312,186,239
126,143,127,156,283,312,181,239
126,149,131,159,284,317,181,239
126,149,134,161,289,318,183,247
129,149,135,161,295,323,187,247
134,153,137,159,295,323,194,254
135,155,139,162,294,324,194,256
141,157,138,162,299,326,196,259
142,157,138,162,298,328,196,259
145,157,137,163,299,328,200,259
145,157,140,164,302,328,196,259
146,158,136,164,302,328,198,259
149,158,139,163,304,328,199,259
147,166,139,163,302,337,199,270
147,166,138,160,303,337,199,270
148,166,136,160,306,337,205,270
148,166,136,159,301,337,204,270
149,168,134,159,301,337,204,271
148,168,136,159,301,338,202,271
148,168,136,159,303,338,202,271
145,168,138,159,302,337,202,271
147,168,140,159,303,337,203,270
147,168,140,160,303,337,203,270
147,168,141,160,303,337,203,270
147,166,140,162,301,336,203,270
151,166,140,162,300,335,207,267
149,166,138,162,301,335,207,267
152,166,141,164,301,336,196,267
152,166,140,164,299,336,199,268
150,166,142,164,299,336,217,268
152,167,141,165,296,336,216,268
151,168,139,166,298,342,216,269
152,168,139,166,297,342,216,269
150,169,144,166,299,343,412,271
150,169,141,165,298,344,417,271
151,169,140,165,297,345,219,273
155,170,141,164,297,345,215,273
150,170,141,164,295,345,207,274
150,170,136,162,298,345,207,274
150,170,137,163,296,345,209,274
150,170,136,162,297,341,209,275
151,170,136,162,295,340,212,275
152,170,135,161,295,340,207,275
150,170,137,161,295,340,212,275
150,170,137,161,292,339,212,275
149,169,134,161,291,338,210,275
149,169,136,162,288,337,209,273
149,168,134,162,288,337,209,272
148,168,136,162,286,337,209,272
149,168,143,162,284,336,209,271
149,168,143,162,284,328,209,271
148,168,141,163,281,328,209,271
148,168,141,163,284,328,212,271
144,168,143,163,284,328,212,270
145,167,149,164,285,328,200,269
147,167,149,164,284,327,200,268
148,166,149,163,281,322,200,268
146,165,151,162,280,322,214,268
146,165,153,164,279,321,214,268
149,164,152,163,279,321,200,267
144,163,150,162,279,319,202,267
141,162,150,162,275,319,197,267
142,161,153,158,272,318,197,267
140,160,158,155,271,317,193,265
140,160,144,168,266,315,191,266
139,158,142,164,266,315,188,265
138,158,144,164,262,315,187,265
135,156,144,164,262,313,180,265
132,154,146,165,262,313,180,265
129,154,145,165,262,313,176,263
129,154,148,170,263,301,175,263
125,154,148,173,263,301,168,263
127,154,150,173,258,301,165,263
128,154,150,173,258,301,161,263
129,146,153,173,255,301,161,263
125,145,148,158,254,293,160,257
125,145,152,155,250,291,157,256
129,143,146,152,250,291,155,255
125,142,152,166,250,290,154,255
126,139,152,166,246,287,150,251
122,137,150,162,242,285,150,251
117,135,144,160,242,285,153,250
117,135,144,166,242,285,154,249
114,134,146,166,242,285,156,248
109,131,141,165,242,285,152,177
112,129,141,165,242,285,151,176
113,129,144,161,242,275,151,176
113,127,136,161,231,273,152,177
113,127,136,156,221,271,147,177
112,125,132,157,221,271,143,167
110,125,129,151,222,271,142,163
107,122,129,151,211,229,139,164
109,121,123,148,209,228,139,164
108,119,118,145,205,227,136,164
108,119,115,142,199,226,132,165
104,120,112,138,199,226,133,166
103,118,112,136,198,225,131,168
101,118,112,136,199,224,132,155
99,118,113,133,199,223,132,155
97,118,114,131,198,223,130,156
97,118,114,128,197,222,129,154
94,117,106,129,197,222,130,152
91,117,105,130,199,222,131,152
88,118,105,127,199,222,136,154
85,117,105,127,199,222,136,154
85,117,101,128,197,221,131,153
85,117,103,127,197,221,131,154
82,117,104,129,197,221,134,154
84,117,107,131,197,221,133,154
80,117,107,131,197,221,130,154
81,118,113,132,197,221,130,154
89,117,115,133,197,221,130,154
89,117,113,136,197,221,136,155
100,119,113,138,197,221,132,155
103,120,111,140,197,221,133,155
106,121,117,142,196,231,132,156
108,122,117,142,206,232,132,156
108,123,112,142,206,233,132,155
108,123,110,143,208,234,131,156
102,123,108,142,210,234,132,157
104,125,107,142,210,234,131,158
104,126,107,140,211,236,130,159
104,126,107,140,210,236,130,159
97,126,109,140,208,235,133,159
97,126,109,136,208,235,135,160
97,126,110,134,208,232,134,161
98,125,111,132,208,232,134,161
96,125,112,131,208,231,136,162
91,125,112,131,205,230,136,162
90,124,107,128,205,230,135,163
90,124,111,126,205,230,135,163
95,124,111,125,205,230,139,163
98,123,98,125,205,230,140,163
102,123,98,125,205,230,140,161
109,124,95,125,205,230,140,161
113,124,94,121,205,230,144,165
113,124,94,120,205,230,149,167
114,124,94,121,205,230,146,167
113,125,97,121,205,230,148,169
109,126,95,122,205,230,148,171
112,125,95,122,205,230,148,171
113,126,94,123,205,230,148,172
113,126,95,123,205,230,148,172
110,126,98,125,205,230,146,171
109,126,102,126,205,230,145,170
108,127,105,126,205,230,149,170
110,126,105,126,198,232,149,170
109,125,106,128,198,232,145,168
109,125,107,128,198,232,144,168
110,125,109,129,198,232,144,166
110,125,107,129,198,232,140,165
110,124,110,129,198,229,139,164
104,124,110,129,196,229,139,164
98,122,109,129,196,229,138,164
98,122,107,129,196,229,136,163
92,121,107,128,196,229,131,163
90,120,106,128,196,229,132,162
91,120,104,126,196,229,136,163
96,120,104,126,196,229,136,163
122,121,101,125,196,225,136,164
122,121,98,122,207,224,138,166
128,121,97,122,224,225,137,166
125,123,92,119,224,225,141,169
123,123,92,120,222,229,142,169
119,123,92,120,218,229,142,169
118,126,90,120,222,229,144,169
118,126,98,113,227,232,144,177
116,127,101,109,227,232,144,166
113,127,103,108,227,232,150,168
112,129,101,106,227,232,149,170
111,130,101,106,227,232,149,170
112,130,95,108,227,232,153,171
112,130,88,109,227,232,156,172
108,130,77,103,227,232,164,177
105,132,78,102,227,232,165,179
107,133,77,101,227,232,168,184
105,133,77,101,227,232,168,184
110,133,79,102,227,232,169,187
110,133,81,99,227,232,169,188
108,135,81,101,227,232,177,194
110,135,83,102,227,232,178,194
109,135,80,99,227,232,176,194
111,139,80,99,227,232,182,201
121,140,77,98,227,232,182,201
121,140,62,97,227,232,184,203
131,143,60,97,227,254,187,206
138,146,129,97,227,254,187,212
148,148,129,97,235,256,188,214
151,148,98,113,246,256,187,213
144,152,104,112,254,260,187,213
144,152,106,123,253,263,193,221
140,155,107,123,257,265,196,223
136,157,111,124,257,265,195,220
131,161,113,135,257,267,195,224
136,163,113,135,266,269,192,226
146,164,120,138,264,269,192,226
146,164,126,142,263,269,190,225
149,164,128,145,268,269,195,225
153,164,129,148,268,269,195,225
153,165,130,146,270,269,194,227
154,165,130,146,266,268,199,227
155,165,127,146,270,268,199,227
153,164,126,146,264,267,196,227
153,164,127,142,271,266,200,228
153,163,130,149,271,266,197,230
152,163,128,148,273,266,198,231
151,163,128,148,269,265,197,231
148,163,134,147,271,265,197,231
149,163,132,146,267,295,197,231
149,163,133,146,267,295,199,231
149,163,136,146,273,295,199,231
147,164,136,146,278,297,199,232
148,164,133,146,267,297,199,228
147,164,129,146,271,297,199,228
149,164,129,146,276,298,197,227
149,164,127,148,276,298,194,227
149,164,131,148,278,298,192,225
149,165,131,148,271,299,189,224
149,165,133,149,273,299,191,224
148,165,133,151,268,299,191,224
148,165,133,152,268,299,191,222
148,165,131,152,268,299,190,221
146,162,132,153,268,299,190,221
145,162,132,153,268,299,188,220
145,162,138,153,268,299,192,220
144,163,136,154,268,299,192,220
143,162,134,154,268,299,189,219
143,162,138,154,268,299,189,220
141,161,141,153,268,299,189,219
141,161,139,155,268,299,187,219
141,161,139,155,268,299,189,219
142,162,141,155,268,299,189,219
143,161,139,155,268,299,189,218
143,161,143,155,268,299,189,219
142,161,139,156,268,299,186,217
146,162,143,157,268,299,187,217
146,162,143,157,268,299,185,216
145,162,138,157,268,299,185,216
145,162,138,158,268,299,184,216
145,162,133,160,268,299,187,215
146,163,135,160,268,299,188,214
149,163,135,160,268,299,189,214
148,163,136,161,268,299,187,213
149,163,137,161,268,299,187,213
147,162,140,161,268,299,184,213
147,162,139,161,268,299,182,214
145,162,136,161,268,299,184,213
146,161,136,161,268,299,183,213
144,161,138,161,268,299,189,213
144,161,136,161,268,299,189,213
142,161,136,161,268,299,189,213
142,161,132,161,268,299,184,214
141,161,139,161,268,299,188,215
141,161,139,161,268,299,185,215
139,159,136,160,268,299,184,215
138,159,141,160,268,299,184,215
136,158,139,160,268,299,190,215
136,158,135,160,268,299,188,213
133,158,136,157,268,299,188,212
131,156,136,157,268,299,184,210
130,155,139,156,268,299,184,207
129,152,137,156,268,299,184,207
128,151,138,159,268,299,179,204
128,151,138,159,268,299,178,204
127,151,143,168,268,299,175,204
126,151,142,168,268,299,173,204
126,151,142,168,268,299,168,192
127,151,143,168,268,299,168,192
130,151,144,178,268,299,163,192
130,140,144,160,268,299,160,196
130,140,141,156,268,299,152,196
129,138,141,156,268,299,149,183
124,136,134,154,268,299,150,180
120,133,133,154,268,299,150,180
116,131,138,149,268,299,151,176
116,131,142,144,268,299,155,176
115,129,142,142,268,299,153,173
113,128,142,142,268,299,150,167
113,128,137,142,268,299,146,164
112,129,141,142,268,299,146,164
112,129,138,142,268,299,144,162
112,129,139,132,268,299,143,159
109,120,143,129,268,299,146,159
108,118,143,129,268,299,143,154
104,116,143,129,821,276,151,149
98,113,141,123,244,273,151,149
98,112,140,122,244,273,148,147
98,112,145,119,239,272,142,144
95,112,142,117,233,269,141,142
96,110,142,117,236,266,136,141
95,109,142,114,229,264,129,137
93,109,143,112,233,263,129,137
91,111,139,110,233,263,124,136
91,111,138,109,228,261,121,134
93,111,136,109,221,261,119,131
90,110,135,106,213,260,123,131
89,110,135,106,213,260,124,130
90,109,133,104,213,260,124,130
89,109,128,102,213,260,114,130
88,109,128,99,213,260,116,128
88,109,131,154,213,260,108,127
85,109,130,152,213,255,107,129
88,109,130,152,194,255,110,129
84,110,130,150,186,255,110,129
89,110,134,150,186,255,106,130
86,111,133,150,185,255,111,130
86,111,129,148,185,255,113,132
85,111,131,151,185,255,114,131
86,112,131,151,180,255,116,134
87,111,132,150,180,255,116,134
88,111,133,150,180,255,117,134
92,111,132,150,159,255,118,134
92,111,136,149,162,259,120,138
92,115,136,151,154,260,119,138
89,117,136,151,162,260,125,138
91,117,131,155,167,260,123,138
96,117,130,155,167,260,123,138
97,120,140,155,160,175,123,137
97,120,139,155,150,176,122,138
100,121,135,155,149,176,123,138
101,121,135,155,146,176,128,138
95,121,139,155,147,176,121,138
100,121,131,155,147,176,121,138
99,121,131,155,141,176,119,138
99,121,129,155,141,176,120,137
99,121,130,155,134,176,119,137
99,120,130,155,132,176,120,137
96,119,129,154,135,174,118,137
99,118,129,153,135,174,118,137
98,118,128,153,121,173,119,137
98,118,127,151,119,172,121,138
96,118,132,151,119,172,126,138
94,118,132,151,113,157,126,138
98,117,124,150,114,157,121,138
96,117,128,149,114,157,121,138
95,116,112,149,114,157,126,138
95,116,106,149,114,157,127,138
94,117,107,148,114,157,128,139
96,117,107,148,114,155,123,139
98,117,105,148,130,155,128,139
98,117,100,148,130,155,128,139
97,117,102,148,131,155,123,139
97,117,105,148,136,155,129,139
98,118,106,148,147,155,126,139
98,118,106,148,156,155,125,139
98,118,109,148,159,155,124,140
99,121,115,147,159,155,124,140
99,121,121,147,158,157,126,144
99,121,125,147,158,157,127,144
98,121,126,147,158,157,126,145
99,121,126,147,157,157,126,145
99,122,126,147,157,157,127,145
101,122,119,146,157,157,127,145
99,121,121,158,159,157,133,145
99,121,127,159,159,157,127,145
98,121,128,158,165,156,124,146
98,120,128,158,164,156,123,145
98,120,123,158,160,156,118,144
98,120,120,158,160,156,118,144
96,120,119,158,158,156,120,141
96,120,120,150,156,156,118,139
91,120,116,147,148,150,121,144
92,120,116,147,142,148,116,145
93,120,116,145,141,147,116,145
95,120,124,142,141,147,116,145
93,121,127,138,138,146,112,145
93,121,130,136,138,145,115,144
96,122,122,136,138,145,115,142
97,122,122,136,132,159,121,145
97,123,115,131,133,164,119,146
98,124,109,129,133,164,119,146
98,124,101,129,137,164,115,146
98,124,98,129,137,168,118,143
100,124,102,129,138,168,119,141
100,124,102,129,139,174,114,140
103,131,102,123,141,181,117,154
103,131,106,123,141,181,117,154
106,131,109,123,146,186,115,152
106,131,106,123,150,186,115,153
107,131,109,125,173,190,129,160
108,136,109,125,165,191,130,162
112,136,112,125,165,191,138,160
115,136,112,125,165,191,138,160
115,142,112,122,159,194,139,168
115,142,112,121,160,195,144,170
116,143,116,120,186,196,146,173
119,144,116,120,189,228,148,173
120,145,121,117,197,232,147,177
121,145,124,117,197,232,147,177
121,146,129,111,205,232,148,177
121,146,129,111,208,233,146,185
122,146,131,107,209,233,150,190
122,146,131,107,211,233,149,188
122,146,127,107,222,254,150,188
121,146,130,107,222,254,150,188
121,146,127,149,238,254,150,188
121,146,124,149,243,254,159,188
122,145,121,151,245,254,160,188
125,144,121,151,243,267,168,188
126,144,119,151,247,270,169,188
126,144,115,151,247,270,169,188
132,143,112,151,247,273,172,188
132,143,110,151,249,273,175,188
126,143,108,151,254,273,183,188
127,142,108,151,255,278,186,188
128,142,104,151,261,283,189,188
130,142,98,151,261,283,189,188
126,142,95,131,259,284,194,187
126,142,98,130,263,284,194,187
129,142,102,127,263,284,196,187
134,142,102,127,263,284,195,187
135,142,99,127,263,284,199,187
135,142,98,127,263,284,199,187
136,142,99,127,263,289,196,186
136,142,98,127,282,293,196,186
137,142,97,127,288,294,195,186
142,141,97,127,294,294,197,186
146,141,96,127,293,298,201,186
145,141,96,127,293,298,201,186
147,141,98,127,298,300,209,185
147,141,100,127,299,300,200,185
151,142,104,127,306,300,198,185
148,142,104,127,308,305,197,185
146,142,104,127,310,340,201,231
151,171,105,125,310,340,201,231
150,172,106,126,312,342,200,231
150,172,105,126,311,344,197,231
153,171,106,127,315,345,197,230
149,171,109,127,312,345,197,230
152,171,109,127,310,346,197,229
150,171,111,127,310,346,197,229
151,171,111,127,311,346,193,230
151,171,110,127,309,346,188,230
150,171,110,127,311,346,192,230
149,171,114,134,310,346,191,225
152,173,114,134,309,345,189,225
150,173,114,134,309,345,189,225
150,173,115,134,305,344,195,225
149,173,118,134,305,343,195,225
149,173,121,134,311,343,191,225
152,173,122,135,312,343,194,225
153,173,122,135,312,343,194,225
152,173,122,135,312,343,194,225
148,173,121,135,311,343,190,225
150,173,122,135,310,343,190,225
150,173,119,135,310,343,197,225
148,173,121,135,312,344,196,225
148,173,121,135,313,344,202,225
151,173,117,135,312,345,202,225
152,173,113,135,312,345,202,225
153,173,110,135,313,346,196,225
153,173,109,139,318,347,202,225
154,173,107,139,315,347,202,225
148,173,107,139,315,348,205,225
147,173,113,139,316,348,205,225
144,173,108,139,316,348,203,225
142,173,101,139,318,348,205,227
142,173,102,139,313,348,199,226
140,173,101,139,312,348,202,224
138,173,101,139,310,348,198,224
138,173,101,139,307,344,198,224
136,173,101,145,307,344,193,224
134,172,101,145,300,343,190,224
134,172,98,152,296,338,188,213
128,172,100,152,296,338,187,212
129,172,100,152,296,338,183,206
127,172,100,152,296,338,183,206
126,172,100,163,296,338,177,206
124,172,104,163,296,338,175,200
124,172,103,163,296,338,167,200
123,172,102,163,296,338,161,191
115,172,102,163,296,318,158,188
108,172,102,163,246,312,158,188
106,172,107,163,246,312,154,186
109,172,108,163,246,312,154,182
109,172,108,163,246,312,159,180
111,172,108,188,246,312,154,177
109,172,108,188,246,298,147,176
99,172,111,188,221,295,147,176
96,172,111,188,221,295,145,172
91,172,111,188,221,295,140,170
91,172,112,188,223,295,133,170
87,173,110,188,223,290,132,166
87,173,110,188,227,290,129,164
88,173,109,188,218,288,129,164
