Ranging.distTo1,Ranging.truthDistTo1,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5
288,273,147,144,215,105
290,279,144,144,215,105
301,281,141,144,215,105
298,281,141,144,215,105
290,283,144,145,215,105
290,283,144,145,215,105
295,283,144,145,215,105
294,280,138,144,215,105
291,278,145,143,215,105
298,277,145,144,215,105
296,281,144,142,215,105
296,281,144,142,215,105
299,281,147,143,215,105
298,277,143,145,215,105
296,281,147,142,215,105
300,281,144,143,215,105
302,279,149,146,215,105
302,279,149,146,215,105
302,279,143,146,215,105
304,279,148,145,215,105
296,279,146,145,215,107
292,283,144,144,215,107
297,283,143,144,215,107
297,283,143,144,215,107
294,281,146,146,215,107
304,281,147,145,215,107
297,281,144,144,215,104
296,285,147,143,215,104
299,285,147,143,215,104
299,285,147,143,304,104
301,285,147,140,304,104
300,285,144,140,304,104
302,285,139,140,276,107
301,282,136,141,293,107
303,280,132,138,293,107
303,280,132,138,297,109
299,282,130,137,297,109
300,282,125,137,297,107
295,280,122,133,297,109
296,279,116,129,299,110
291,279,111,129,299,110
291,279,111,129,296,110
291,279,116,128,300,110
291,279,113,128,310,110
291,279,118,129,304,108
291,279,119,126,296,108
291,279,121,126,296,108
291,279,121,126,293,110
291,279,122,122,288,106
291,279,121,122,282,106
291,279,122,124,336,108
291,279,122,122,325,106
291,279,122,121,325,106
291,279,122,121,301,106
291,279,122,121,304,106
291,279,124,121,302,106
291,279,122,121,296,110
291,279,123,121,298,108
291,279,120,121,298,108
291,279,120,121,302,108
291,279,120,121,305,108
291,279,115,111,297,106
291,279,114,111,298,106
291,279,111,111,300,108
291,279,106,112,300,108
291,279,106,112,296,108
291,279,106,108,296,108
291,279,104,110,300,108
291,279,101,109,300,108
291,279,100,109,298,108
291,279,98,106,298,108
291,279,98,106,304,109
291,279,99,103,305,109
291,279,97,103,306,109
291,279,97,102,306,109
291,279,96,100,306,109
291,279,94,100,306,109
291,279,94,100,306,109
291,279,94,101,306,109
291,279,94,101,306,109
291,279,94,101,306,109
291,279,96,102,306,109
291,279,95,105,306,109
291,279,95,105,306,109
291,279,94,106,306,109
291,279,96,103,306,109
291,279,96,103,306,109
291,279,96,107,306,109
291,279,98,105,306,109
291,279,98,105,306,109
291,279,98,108,306,109
291,279,98,108,306,109
291,279,100,108,306,109
291,279,100,105,306,109
291,279,98,109,306,109
291,279,98,109,306,109
291,279,98,110,306,109
291,279,99,110,306,109
291,279,100,110,306,109
291,279,99,110,306,109
291,279,99,110,306,109
291,279,99,110,306,109
291,279,99,110,306,109
291,279,98,110,306,109
291,279,98,109,306,109
291,279,98,106,306,109
291,279,98,109,306,109
291,279,98,109,306,109
291,279,98,109,306,109
291,279,98,109,306,109
291,279,99,109,306,109
291,279,98,109,306,109
291,279,99,109,306,109
291,279,99,109,306,109
291,279,98,109,306,110
291,279,99,106,292,108
291,279,100,106,286,108
291,279,100,106,281,108
291,279,99,108,281,108
291,279,99,108,273,112
291,279,99,108,280,112
291,279,98,108,293,109
291,279,100,107,287,109
291,279,99,107,281,109
291,279,99,107,281,109
-1,279,99,107,272,109
-1,279,99,107,278,109
-1,279,100,111,288,113
-1,279,98,111,289,113
-1,279,98,111,290,113
-1,279,97,111,290,113
-1,279,97,111,290,113
-1,279,98,111,294,113
-1,279,96,112,290,113
-1,279,98,112,282,114
-1,279,100,110,308,114
-1,279,100,110,308,114
-1,279,100,110,304,114
-1,279,98,110,303,113
-1,279,95,114,302,113
-1,279,95,111,292,113
-1,279,97,112,289,113
-1,279,133,117,289,113
-1,279,133,117,295,113
-1,279,143,117,300,115
-1,279,132,121,298,115
-1,279,136,123,297,115
-1,279,132,121,297,115
-1,279,133,122,297,115
-1,279,133,122,301,115
-1,279,133,123,299,115
-1,279,133,123,297,115
-1,279,134,131,306,115
-1,279,136,129,299,113
-1,279,135,127,299,113
-1,279,135,127,302,113
-1,279,133,128,300,113
-1,279,131,133,298,113
-1,279,131,136,313,115
-1,279,136,138,311,115
-1,279,142,135,311,115
-1,279,142,135,292,115
-1,279,140,136,297,114
-1,279,140,134,288,114
-1,279,141,140,280,115
-1,279,148,141,286,115
-1,279,144,141,286,115
-1,279,144,141,297,115
-1,279,147,141,297,115
-1,279,147,141,297,115
-1,279,147,141,297,115
-1,279,141,140,297,115
-1,279,146,140,297,115
-1,279,146,140,297,115
-1,279,145,137,297,115
-1,279,145,141,297,115
-1,279,144,137,297,115
-1,279,148,137,297,115
-1,279,146,137,297,115
-1,279,146,137,297,115
-1,279,146,137,297,115
-1,279,144,139,297,115
-1,279,142,139,297,115
-1,279,143,136,297,115
-1,279,140,136,297,115
-1,279,140,136,297,115
-1,279,145,134,297,115
-1,279,139,134,297,115
-1,279,140,144,297,115
-1,279,145,134,297,115
-1,279,143,134,297,115
-1,279,143,134,297,115
-1,279,146,137,297,115
-1,279,141,142,297,115
-1,279,145,143,297,115
-1,279,148,143,297,115
-1,279,147,140,297,115
-1,279,147,140,297,115
-1,279,149,142,297,115
-1,279,147,142,297,115
-1,279,148,142,297,115
-1,279,148,140,297,115
-1,279,153,142,297,115
-1,279,153,142,297,115
-1,279,154,145,297,115
-1,279,148,142,297,115
-1,279,151,143,297,115
-1,279,148,141,297,115
-1,279,147,139,297,115
-1,279,147,139,297,115
-1,279,151,137,297,115
-1,279,146,141,297,115
-1,279,145,140,297,115
-1,279,145,140,297,115
-1,279,143,140,297,115
-1,279,143,140,297,115
-1,279,150,139,297,115
-1,279,147,139,297,115
-1,279,147,135,297,115
-1,279,148,138,297,115
-1,279,147,138,297,115
-1,279,147,138,297,115
-1,279,149,137,297,115
-1,279,147,137,297,115
-1,279,147,136,297,115
-1,279,144,136,297,115
-1,279,149,136,297,115
-1,279,149,136,297,115
-1,279,136,137,297,115
-1,279,138,137,297,115
-1,279,144,137,297,115
-1,279,137,137,297,115
-1,279,135,134,297,115
-1,279,135,134,297,115
-1,279,130,128,297,115
-1,279,128,130,297,115
-1,279,125,124,297,115
-1,279,126,125,297,115
-1,279,128,120,297,115
-1,279,128,120,297,115
-1,279,127,121,297,115
-1,279,128,118,297,115
-1,279,126,118,297,115
-1,279,123,109,297,115
-1,279,122,111,297,115
-1,279,122,111,-1,115
-1,279,116,110,-1,115
-1,279,113,108,-1,115
-1,279,114,105,-1,115
-1,279,117,103,-1,115
-1,279,113,100,-1,115
-1,279,113,100,-1,115
-1,279,115,98,-1,115
-1,279,114,100,-1,115
-1,279,108,100,-1,115
-1,279,103,98,-1,115
-1,279,104,94,-1,115
-1,279,104,94,-1,115
-1,279,99,91,-1,115
-1,279,102,90,-1,115
-1,279,103,88,-1,115
-1,279,101,88,-1,115
-1,279,101,88,-1,115
-1,279,101,88,-1,115
-1,279,97,84,-1,115
-1,279,93,81,-1,115
-1,279,97,82,-1,115
-1,279,93,84,-1,115
-1,279,94,81,-1,115
-1,279,94,81,-1,115
-1,279,93,81,-1,115
-1,279,98,81,-1,115
-1,279,99,84,-1,115
-1,279,104,84,-1,115
-1,279,108,84,-1,115
-1,279,108,84,-1,115
-1,279,107,84,-1,115
-1,279,111,84,-1,115
-1,279,113,81,-1,115
-1,279,120,81,-1,115
-1,279,123,83,-1,115
-1,279,123,83,-1,115
-1,279,127,80,-1,115
-1,279,129,80,-1,115
-1,279,129,83,-1,115
-1,279,126,82,-1,115
-1,279,129,78,-1,115
-1,279,129,78,-1,115
-1,279,129,78,-1,115
-1,279,130,79,-1,115
-1,279,120,79,-1,115
-1,279,103,78,-1,115
-1,279,90,78,-1,115
-1,279,90,78,-1,115
-1,279,90,78,-1,115
-1,279,87,75,-1,115
-1,279,85,75,-1,115
-1,279,86,74,-1,115
-1,279,85,74,-1,115
-1,279,85,74,-1,115
-1,279,83,74,-1,115
-1,279,84,74,-1,115
-1,279,84,74,-1,115
-1,279,84,75,-1,115
-1,279,85,75,-1,115
