Ranging.distTo0,Ranging.truthDistTo0,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5,Ranging.distTo7,Ranging.truthDistTo7
93,87,117,71,184,245,91,230
92,87,119,71,185,245,95,230
91,87,121,71,184,246,98,231
91,87,121,71,184,246,97,231
91,87,123,72,182,246,97,231
92,87,123,72,182,246,97,231
95,87,124,72,180,246,95,231
95,88,126,74,177,246,95,231
97,88,127,75,181,248,92,230
97,88,127,75,179,248,94,230
97,88,127,75,181,248,94,230
98,88,127,75,181,248,91,230
98,88,128,75,186,248,91,230
98,88,126,75,184,248,89,230
97,88,129,75,184,248,86,230
95,88,129,75,185,250,88,230
95,88,129,75,184,254,88,230
96,92,126,76,184,254,86,233
94,92,128,76,188,255,82,234
98,93,126,76,187,255,79,234
98,93,128,75,190,255,78,234
99,94,128,75,187,257,78,236
99,94,130,76,190,257,78,236
96,94,129,76,190,257,80,236
98,94,126,75,189,256,78,209
98,94,128,74,191,258,80,212
98,94,131,72,192,258,83,212
97,94,131,72,190,258,85,212
97,94,129,72,190,259,85,212
97,95,132,71,190,259,88,212
97,95,128,69,187,259,91,212
97,95,132,69,187,258,98,209
98,95,132,69,188,257,92,208
98,95,132,69,189,257,92,208
98,95,131,69,190,257,92,208
97,95,128,65,190,257,86,208
98,95,124,65,190,257,87,208
98,95,121,65,190,257,91,208
99,97,115,67,190,253,93,202
97,98,115,67,190,252,96,200
97,98,110,69,193,254,96,200
102,98,107,69,193,254,99,200
103,98,106,69,195,254,99,200
106,98,101,70,191,254,94,200
106,98,100,71,193,254,97,200
114,98,100,71,193,255,92,197
114,98,99,73,194,248,92,197
112,100,103,82,194,248,90,187
108,101,98,84,195,246,91,185
106,102,96,86,197,247,93,185
109,102,94,87,198,243,92,180
97,102,94,87,201,243,96,180
97,102,91,89,201,240,96,180
97,103,85,93,201,240,97,176
92,104,81,95,202,239,96,174
97,104,76,96,202,237,100,172
99,105,64,98,202,234,104,169
95,105,64,98,202,238,101,169
95,105,60,99,208,236,101,169
96,107,60,103,208,236,105,144
96,107,71,103,206,237,108,143
99,109,78,105,211,239,110,143
101,110,82,109,213,234,111,138
105,110,83,109,215,234,115,138
105,110,83,109,218,234,115,138
107,110,83,115,218,234,122,138
112,114,84,116,224,229,123,133
114,116,84,118,225,227,133,131
115,119,83,120,228,227,136,128
114,119,84,121,233,225,146,128
114,119,84,121,235,222,146,128
127,121,84,124,235,222,146,128
130,121,82,125,242,222,146,128
131,126,85,129,245,222,146,128
133,128,88,133,245,230,146,128
134,128,90,136,251,231,146,128
134,128,90,136,251,231,146,128
134,128,92,138,251,231,146,128
133,128,99,140,255,231,146,128
133,128,99,142,260,235,146,128
135,135,100,150,260,224,146,113
135,135,98,152,262,223,144,114
135,135,98,152,263,226,144,114
135,135,98,154,263,226,151,114
136,136,97,156,257,226,151,114
136,136,98,157,258,224,149,114
135,137,98,160,261,222,149,114
135,138,100,161,262,221,149,114
135,138,100,161,264,228,149,114
134,138,107,163,264,228,149,114
134,139,114,164,267,226,149,114
135,140,117,166,269,227,149,114
136,139,116,166,268,227,149,114
135,141,114,170,271,226,149,111
135,141,114,170,274,226,149,111
135,141,115,170,274,226,151,111
138,142,122,171,277,224,166,110
145,143,125,171,279,224,166,110
142,144,129,172,275,224,164,109
142,144,129,179,275,223,164,109
142,144,129,179,276,217,164,109
153,144,130,180,276,217,164,109
151,144,130,182,276,217,164,109
144,147,128,184,273,215,164,109
148,147,131,185,270,211,164,109
150,147,130,186,267,211,164,109
150,147,130,186,267,211,164,109
149,149,129,186,267,211,164,109
150,149,127,187,267,211,164,109
149,149,128,186,264,206,164,109
150,149,126,186,264,206,164,109
150,149,126,186,264,206,164,109
150,149,126,186,266,207,164,109
147,149,126,186,265,207,164,109
150,147,127,185,265,207,164,109
148,147,123,184,263,208,164,109
145,146,124,183,266,208,164,109
145,146,125,183,267,209,164,109
145,146,125,183,265,209,164,109
145,146,126,182,267,209,164,109
143,146,128,182,267,209,164,109
141,146,127,182,266,210,164,109
142,147,130,182,266,210,164,109
142,147,129,183,270,210,164,109
142,147,129,183,271,209,164,109
143,148,130,183,269,209,164,109
144,148,131,184,269,209,164,109
147,149,131,184,268,208,164,109
149,149,130,184,270,208,164,109
144,150,135,184,270,214,164,109
144,150,135,184,268,214,164,109
145,150,133,184,273,214,164,109
145,150,133,185,273,214,164,109
145,151,133,185,271,214,164,109
147,152,133,185,270,211,164,109
145,152,132,185,268,211,164,109
145,152,132,185,268,211,164,109
148,152,130,185,270,211,164,109
148,152,135,185,270,211,164,109
146,151,130,184,258,211,164,109
147,150,136,183,258,211,164,109
144,147,136,182,252,211,164,109
144,147,136,182,248,202,164,109
139,148,136,186,246,204,164,109
139,144,136,184,246,204,164,109
136,144,134,187,242,204,164,112
129,144,136,187,242,204,163,109
120,135,135,184,241,200,163,109
120,135,135,184,241,200,163,109
115,132,131,184,227,200,163,109
117,132,130,183,227,200,163,114
119,131,131,180,246,200,163,114
114,126,132,186,244,203,163,114
114,125,130,187,243,203,163,114
114,125,130,187,243,204,163,114
111,124,132,187,243,204,163,114
107,122,130,187,243,204,163,127
101,122,131,189,239,206,163,127
101,122,130,186,236,206,163,127
100,121,134,185,242,206,163,122
100,121,134,185,236,206,163,122
100,121,130,190,241,206,163,115
101,121,136,190,241,206,163,113
99,121,131,190,237,206,163,113
101,120,135,186,234,187,113,119
101,120,130,189,233,188,112,122
101,120,130,189,227,188,112,122
98,120,132,188,227,189,117,118
102,119,131,189,227,189,117,118
98,119,130,188,227,191,116,119
99,118,128,187,211,191,120,122
94,118,125,186,210,193,119,124
94,118,125,186,213,196,119,124
94,118,123,185,240,175,121,127
95,117,119,184,240,175,121,125
96,117,118,184,246,175,121,124
98,117,119,184,244,175,121,125
103,116,118,179,241,180,120,131
103,116,118,179,235,182,119,133
104,116,114,176,231,183,119,133
101,116,117,174,231,183,117,136
102,116,114,174,224,184,119,137
110,116,115,172,228,187,120,140
114,117,112,171,224,188,124,142
114,117,112,171,220,183,125,142
112,117,112,170,225,182,125,142
112,117,108,170,225,182,127,142
114,117,108,169,234,184,129,145
112,117,110,170,230,183,127,141
106,117,110,169,233,184,124,141
106,117,110,169,223,184,124,139
106,117,111,169,230,184,124,139
106,117,115,169,230,184,118,137
110,116,113,169,224,184,118,138
107,116,110,172,226,184,117,137
108,116,108,172,228,182,117,137
108,116,108,172,227,177,117,129
112,114,110,174,230,177,117,129
107,114,114,174,230,177,118,129
109,113,115,174,232,177,116,127
106,113,118,174,236,177,113,127
101,113,119,175,236,177,112,127
101,113,119,175,234,177,112,127
96,112,117,174,232,178,112,127
95,112,115,177,232,178,110,129
96,112,112,177,230,179,111,130
99,111,112,176,234,180,112,134
110,111,107,176,231,182,113,135
110,111,107,176,225,182,113,137
122,111,110,175,220,184,113,137
116,111,111,175,220,184,114,139
123,111,113,174,228,185,118,141
123,110,113,173,225,188,120,145
121,110,113,173,232,188,120,145
121,110,113,173,233,188,126,147
121,111,112,172,240,188,126,147
114,110,112,172,240,188,126,147
114,110,113,172,246,188,124,146
115,110,115,171,243,187,124,148
116,110,114,171,239,187,122,149
115,109,114,171,234,185,123,145
115,109,107,171,232,183,123,145
115,109,103,171,232,183,121,144
97,109,108,171,224,183,116,142
111,109,114,171,228,183,111,142
125,109,116,170,230,183,107,139
141,110,116,170,233,180,103,136
141,110,117,168,237,180,103,136
105,110,119,166,237,180,100,136
106,110,120,165,249,187,100,135
96,110,100,164,225,187,97,135
104,109,99,163,214,187,98,134
108,108,99,163,191,188,97,134
108,108,102,162,210,188,97,134
106,107,106,162,210,188,98,133
106,106,109,164,254,188,99,132
105,103,111,164,250,188,97,131
103,103,109,164,213,188,99,131
103,103,109,164,224,188,97,136
94,103,107,164,214,190,97,136
81,98,102,165,214,190,96,133
94,96,103,166,210,196,95,134
100,96,105,165,207,197,97,134
101,95,112,165,201,200,103,139
83,95,112,165,204,201,108,138
83,95,108,165,197,207,108,138
104,95,97,164,197,207,108,143
105,95,95,164,201,210,110,145
89,97,96,158,205,214,111,149
93,98,85,157,210,220,115,152
102,100,85,157,216,222,119,156
102,100,93,157,214,226,119,156
102,100,87,157,214,226,122,156
98,102,89,157,216,230,126,161
98,103,91,157,223,233,126,160
96,103,82,157,221,233,129,159
99,103,82,157,220,233,133,158
99,103,74,157,228,233,133,158
101,103,74,157,228,233,130,159
101,108,80,158,226,241,130,167
103,109,80,158,228,244,130,167
106,111,80,157,229,244,133,169
108,113,80,157,234,253,138,170
108,113,79,157,231,255,138,170
114,115,80,157,231,255,140,172
116,116,77,157,237,258,143,174
117,116,75,157,236,258,144,174
113,119,73,158,236,258,141,175
109,120,73,158,236,263,141,177
109,120,67,158,239,268,141,177
108,121,60,158,239,268,141,176
112,121,55,158,242,270,145,178
125,121,60,158,242,270,147,178
130,125,99,159,250,278,148,182
138,126,99,159,249,279,148,182
138,126,109,159,255,279,148,182
145,127,109,161,255,279,152,181
150,127,114,179,258,284,152,183
130,130,111,184,261,288,154,186
131,132,115,187,262,289,157,188
125,132,115,187,264,292,154,188
125,132,116,187,268,292,154,188
130,133,114,191,268,292,153,187
134,136,114,196,272,297,154,190
142,136,129,196,271,297,159,190
144,136,135,200,272,297,159,190
147,140,135,200,272,300,154,193
147,140,137,201,276,301,154,193
148,141,135,200,276,301,154,193
148,141,131,200,273,301,156,194
148,142,138,199,277,301,153,193
143,142,142,199,278,300,153,193
141,142,142,199,279,300,154,193
141,142,143,199,279,300,154,193
137,142,144,198,279,300,154,194
137,143,147,210,279,300,154,194
134,142,149,210,283,299,154,194
133,142,149,209,281,299,154,194
135,142,149,209,281,299,153,194
135,142,148,209,281,299,153,194
136,142,149,209,281,299,153,194
143,143,151,209,286,299,152,195
144,143,151,210,281,300,152,195
137,143,152,210,282,300,152,195
134,145,152,210,285,301,152,197
134,145,149,211,286,301,152,197
135,145,152,211,286,301,150,197
136,145,154,212,285,301,169,196
136,147,152,214,287,304,166,197
140,148,154,215,284,305,166,197
144,149,156,216,282,305,168,197
144,149,156,216,284,306,168,197
148,150,156,216,284,306,169,197
150,150,156,218,289,306,170,197
152,150,156,218,284,306,168,195
155,150,155,219,287,306,167,195
156,150,156,219,286,306,165,194
156,150,156,219,288,309,165,194
157,151,152,220,288,309,162,195
157,151,156,220,289,309,171,195
158,151,158,220,286,309,168,195
157,151,159,220,289,309,166,195
156,151,160,220,285,309,167,194
156,151,160,220,282,309,167,194
156,151,161,222,282,309,164,194
156,151,161,223,284,309,160,195
154,151,160,223,281,309,162,195
153,151,163,223,276,309,163,195
152,151,162,223,276,325,160,196
152,151,162,223,276,318,160,196
150,145,162,219,276,318,159,191
151,145,162,219,273,318,157,191
152,147,162,219,275,318,153,191
150,145,162,217,271,315,155,189
146,146,162,217,271,314,155,189
146,146,162,217,265,314,155,189
143,146,159,217,265,314,155,189
143,144,158,216,266,313,152,187
140,144,159,216,267,312,153,186
136,144,157,216,266,312,154,185
133,143,155,217,269,312,150,184
133,143,155,217,267,312,150,184
130,141,157,219,267,312,147,181
128,140,156,222,264,311,146,178
128,138,158,224,259,310,142,177
133,138,160,226,256,310,140,172
133,136,160,230,251,311,134,168
133,136,160,230,250,311,134,168
134,136,161,231,250,311,134,166
133,130,164,235,249,311,130,160
135,129,166,236,247,313,129,159
134,129,166,236,246,313,120,159
131,128,168,250,247,313,117,159
131,128,168,250,245,313,117,159
126,123,169,255,245,313,112,146
123,123,170,255,240,315,117,145
114,121,169,266,235,316,123,142
114,119,169,269,231,316,123,141
114,116,170,271,225,315,118,137
114,116,170,271,221,315,118,137
111,115,170,272,216,315,119,134
108,113,170,273,216,315,117,131
111,113,172,273,207,315,119,131
111,109,170,275,206,314,118,128
108,109,171,275,201,314,115,128
108,109,171,275,199,314,115,128
110,105,171,293,196,257,112,122
108,103,171,295,196,257,107,119
107,103,170,303,188,258,111,119
